Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678034027	1274922409	944048	63327968	279870	97	2776040	5520456	0	167099888	33	225	1247362591	0	36940374	4096	31	1455
1678034029	1311014600	970154	65108569	286768	99	2763468	5507884	0	167087060	33	214	1278431024	0	37877251	4096	31	1493
1678034031	1332033204	985443	66262119	291030	101	2761832	5506248	0	167085268	33	202	1296131013	0	38501467	4096	31	1515
1678034033	1356158968	1002938	67569881	295788	103	2774852	5519268	0	167098324	33	227	1324555521	0	39414254	4096	32	1546
1678034035	1396688943	1032214	69543889	303542	105	2781520	5525936	0	167106260	33	219	1360042914	0	40458099	4096	32	1589
1678034037	1430371077	1056529	71257215	310045	107	2783400	5527816	0	167109044	33	207	1391035478	0	41425604	4096	33	1625
1678034039	1457216783	1075931	72706360	315334	109	2762284	5506700	0	167084724	33	204	1416747515	0	42285734	4096	33	1655
1678034041	1500214032	1106833	74813602	323270	111	2791380	5535796	0	167113908	33	227	1460784410	0	43595240	4096	33	1706
1678034043	1541856729	1136857	76776334	331144	113	2782956	5527372	0	167105716	33	208	1497626494	0	44601119	4096	34	1750
1678034045	1575175207	1160908	78460827	337682	115	2797016	5541432	0	167119284	33	202	1530060972	0	45568384	4096	34	1789
1678034047	1600761677	1179407	79827420	342591	117	2780522	5523772	0	167100656	33	217	1552820881	0	46388666	4096	34	1815
1678034049	1633996991	1203369	81506200	348896	119	2786206	5529456	0	167106544	33	209	1583929790	0	47343396	4096	35	1852
1678034051	1676609640	1234064	83627020	356933	121	2796778	5540028	0	167117040	33	224	1629030805	0	48664440	4096	35	1905
1678034053	1722075595	1266742	85801271	365591	123	2797118	5540368	0	167118832	33	221	1671101788	0	49848103	4096	35	1955
1678034055	1765436968	1298048	87917174	373812	125	2790470	5533720	0	167110276	33	226	1712019172	0	51050690	4096	36	2004
1678034057	1796618429	1320475	89418214	379647	127	2788339	5529756	0	167105924	33	208	1737693906	0	51850168	4096	36	2036
1678034059	1820374214	1337714	90793400	384379	129	2805719	5547136	0	167123332	33	215	1762224120	0	52741698	4096	36	2064
1678034061	1852428088	1360833	92461550	390561	131	2805739	5547156	0	167123332	33	201	1790276750	0	53665558	4096	37	2097
1678034063	1881518425	1381872	94054681	396276	133	2816519	5557936	0	167134340	33	225	1822728481	0	54743493	4096	37	2134
1678034065	1917423851	1407755	95912117	403071	135	2798923	5540340	0	167116700	33	215	1853831187	0	55775200	4096	37	2170
1678034067	1937439907	1422274	97079817	407101	137	2788588	5529944	0	167106204	33	204	1870810962	0	56442815	4096	37	2191
1678034069	1953991144	1434368	98131894	410576	139	2796354	5534628	0	167110300	33	202	1886490751	0	57097714	4096	38	2210
1678034071	1972504532	1447787	99225850	414247	141	2810746	5549020	0	167124892	33	209	1904660120	0	57823900	4096	38	2231
1678034073	1997852941	1466086	100642306	419054	143	2813270	5551544	0	167126940	33	208	1928821527	0	58692205	4096	38	2259
1678034075	2015880729	1479200	101756259	422734	145	2800894	5539168	0	167114652	33	204	1945093124	0	59375921	4096	38	2279
1678034077	2031678827	1490681	102758729	425954	147	2823246	5561520	0	167137180	33	207	1960540983	0	60018730	4096	38	2297
1678034079	2050065711	1504014	103887202	429608	149	2820306	5553292	0	167128988	33	204	1977751499	0	60737484	4096	39	2317
1678034081	2066600638	1516048	104925833	432983	151	2799634	5532620	0	167107228	33	209	1993907102	0	61409254	4096	39	2336
1678034083	2085487299	1529756	106104985	436753	153	2798366	5531352	0	167106972	33	205	2011594443	0	62153541	4096	39	2357
1678034085	2104391012	1543474	107268112	440517	155	2800270	5533256	0	167108508	33	205	2029394889	0	62895013	4096	39	2378
