Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678026000	549265600	402758	33367391	110890	179	628795	933444	0	25063832	5	31	550606825	0	21017297	4096	19	697
1678026002	554608168	406620	33679578	111842	181	626723	931372	0	25061528	5	30	555681304	0	21222782	4096	19	704
1678026004	560948639	411220	34061040	113020	183	626720	931340	0	25061528	5	31	561807223	0	21467749	4096	19	712
1678026006	567654416	416058	34450008	114254	185	628467	933084	0	25063064	5	31	567941413	0	21720116	4096	19	720
1678026008	574118675	420740	34840405	115450	187	626301	930904	0	25061016	5	31	574304050	0	21977603	4096	19	728
1678026010	580700735	425493	35219921	116642	189	628142	932728	0	25062808	5	31	580434783	0	22223265	4096	19	736
1678026012	586421099	429642	35568639	117709	191	627087	931664	0	25061784	5	31	585976184	0	22446211	4096	19	743
1678026014	592880891	434310	35955713	118899	193	627962	932528	0	25062552	5	31	591992171	0	22701173	4096	19	752
1678026016	599465420	439068	36346416	120124	195	628460	933020	0	25063064	5	30	598358569	0	22960348	4096	19	760
1678026018	606174783	443915	36747221	121342	197	624854	929400	0	25059480	5	31	604722043	0	23219670	4096	19	768
1678026020	612757150	448668	37127179	122555	199	627548	932088	0	25062040	5	31	610973443	0	23465325	4096	19	776
1678026022	618224899	452629	37447225	123552	201	627945	932468	0	25062552	5	31	616276814	0	23676462	4096	19	783
1678026024	624934351	457476	37838183	124829	203	627272	931792	0	25062040	5	31	622290137	0	23919251	4096	19	791
1678026026	630775994	461715	38196815	125943	205	627785	932288	0	25062296	5	31	627952598	0	24154712	4096	19	798
1678026028	637113573	466302	38577204	127117	207	626445	930928	0	25061016	5	30	634083144	0	24404249	4096	19	806
1678026030	641961538	469816	38874507	128036	209	627169	931652	0	25061528	5	29	638569483	0	24601193	4096	19	812
1678026032	647055867	473499	39177121	128973	211	628269	932752	0	25062808	5	30	643280381	0	24788760	4096	19	819
1678026034	651780375	476921	39464643	129833	213	626676	931156	0	25061272	5	30	647996269	0	24986064	4096	19	825
1678026036	656501146	480339	39751344	130691	215	626436	930916	0	25061272	5	31	652479361	0	25174232	4096	19	831
1678026038	662709754	484816	40108472	131817	217	626051	930528	0	25060760	5	29	658137664	0	25401335	4096	20	838
1678026040	668548699	489030	40454179	132896	219	630054	931124	0	25061272	5	28	663678598	0	25626465	4096	20	845
1678026042	675260922	493898	40853147	134164	221	630445	931504	0	25061784	5	29	670161721	0	25884694	4096	20	854
1678026044	680730228	497861	41174983	135176	223	629239	930292	0	25060504	5	31	675464864	0	26092999	4096	20	860
1678026046	686943631	502354	41545368	136347	225	628810	929860	0	25059992	5	31	681241557	0	26327190	4096	20	868
1678026048	692533842	506392	41867790	137365	227	629421	930460	0	25060760	5	29	686433368	0	26539152	4096	20	875
1678026050	698869235	510971	42241883	138548	229	632347	931864	0	25062296	5	30	692447800	0	26782509	4096	20	883
1678026052	705208755	515568	42633048	139783	231	631219	930736	0	25061016	5	30	698573929	0	27033167	4096	20	890
1678026054	710553261	519442	42953804	140739	233	631314	930828	0	25061272	5	29	703650926	0	27249803	4096	20	897
1678026056	717383838	524369	43349546	141945	235	632116	931624	0	25061784	5	30	710130290	0	27504839	4096	20	905
1678026058	723104411	528514	43696706	143019	237	631511	931016	0	25061016	5	30	715676396	0	27733153	4096	20	913
1678026060	728817969	532642	44032114	144074	239	635220	931600	0	25061784	5	30	720860780	0	27944318	4096	20	919
1678026062	735032223	537138	44402453	145226	241	633392	929764	0	25059992	5	31	726988956	0	28190389	4096	20	927
1678026064	741366817	541711	44782199	146402	243	635607	931976	0	25062552	5	31	732883606	0	28433203	4096	20	935
1678026066	747332814	546027	45137763	147518	245	634947	931316	0	25061528	5	30	738588239	0	28667115	4096	20	942
1678026068	753047079	550162	45482428	148565	247	632379	928748	0	25058712	5	30	743969496	0	28893335	4096	20	949
1678026070	758391544	554030	45800167	149513	249	638302	931980	0	25062040	5	31	749158202	0	29102773	4096	20	956
1678026072	764974103	558788	46194867	150741	251	638153	931828	0	25061784	5	31	755285927	0	29360565	4096	20	964
1678026074	770937782	563096	46543767	151839	253	638437	932112	0	25062296	5	31	760948229	0	29586960	4096	20	971
1678026076	777398541	567760	46911993	152997	255	637904	931576	0	25061528	5	29	766965892	0	29825050	4096	20	979
1678026078	784107412	572602	47302895	154212	257	637666	931324	0	25061272	5	29	773369422	0	30078274	4096	20	988
1678026080	790678688	577353	47703282	155435	259	635906	929564	0	25059736	5	31	779692246	0	30335625	4096	20	996
1678026082	796536744	581584	48056093	156492	261	639866	933524	0	25063832	5	29	785238487	0	30571807	4096	21	1003
1678026084	800636105	584553	48299191	157226	263	639710	933368	0	25063460	5	30	789126539	0	30727796	4096	21	1008
1678026086	806222975	588583	48618094	158230	265	638725	932380	0	25062628	5	31	794429353	0	30943054	4096	21	1015
1678026088	811319032	592273	48930724	159196	267	637724	931376	0	25061604	5	30	799151434	0	31138834	4096	21	1021
1678026090	817160582	596504	49279388	160306	269	636376	930020	0	25060324	5	31	804926271	0	31370971	4096	21	1028
1678026092	823247962	600903	49634903	161410	271	635584	929228	0	25059300	5	29	810586635	0	31599499	4096	21	1036
1678026094	829586523	605496	50019081	162612	273	638358	931996	0	25062116	5	31	816480894	0	31843863	4096	21	1043
1678026096	835922402	610075	50392566	163751	275	638286	931924	0	25062116	5	30	822611476	0	32095491	4096	21	1051
1678026098	842382446	614749	50773296	164958	277	637668	931300	0	25061348	5	31	828624479	0	32338023	4096	21	1059
1678026100	848970360	619516	51173324	166182	279	639731	933352	0	25063652	5	31	834991514	0	32596787	4096	21	1067
1678026102	854807835	623736	51515364	167232	281	637191	930812	0	25061092	5	31	840647905	0	32825714	4096	21	1074
1678026104	860898372	628140	51876632	168351	283	637471	931092	0	25061348	5	31	846309855	0	33058479	4096	21	1082
1678026106	867360126	632818	52265752	169566	285	637971	931592	0	25061604	5	31	852674073	0	33314672	4096	21	1090
1678026108	873946101	637587	52657730	170768	287	640871	934492	0	25064676	5	31	858805091	0	33567712	4096	21	1098
1678026110	879667185	641740	53015820	171855	289	638625	932240	0	25062628	5	31	864350314	0	33804929	4096	21	1105
1678026112	886617166	646744	53409646	173122	291	638997	932612	0	25063140	5	30	870598178	0	34051876	4096	21	1113
1678026114	892585182	651070	53767878	174207	293	637952	931564	0	25061860	5	31	876491087	0	34292099	4096	21	1120
1678026116	899415860	656005	54170302	175480	295	640776	934388	0	25064676	5	31	882739761	0	34548122	4096	21	1128
1678026118	905876444	660673	54557305	176653	297	638508	932112	0	25062628	5	29	888993366	0	34805338	4096	21	1136
1678026120	911718289	664901	54901121	177707	299	637456	931060	0	25061604	5	31	894533499	0	35028529	4096	21	1144
1678026122	917312767	668964	55250985	178792	301	636784	930388	0	25060580	5	31	899842315	0	35259427	4096	21	1151
1678026124	924022801	673821	55639746	180057	303	640926	934524	0	25064932	5	31	906202510	0	35504952	4096	22	1158
1678026126	930109346	678216	56010072	181137	305	637322	930920	0	25061092	5	31	911982132	0	35749772	4096	22	1166
1678026128	936074412	682528	56362680	182283	307	639301	932896	0	25063652	5	30	917756849	0	35974032	4096	22	1173
1678026130	942039135	686845	56714299	183344	309	639405	933000	0	25063396	5	31	923415636	0	36205147	4096	22	1181
1678026132	948621298	691599	57098217	184502	311	641009	931200	0	25061348	5	30	929437192	0	36455021	4096	22	1189
1678026134	955082673	696273	57480581	185701	313	639989	930180	0	25060324	5	31	935681115	0	36707203	4096	22	1196
1678026136	961421691	700880	57865077	186884	315	642153	932344	0	25062628	5	30	941814034	0	36960888	4096	22	1204
1678026138	966393042	704473	58157021	187762	317	641569	931760	0	25062372	5	29	946297704	0	37149911	4096	22	1210
1678026140	972729496	709049	58526731	188900	319	642419	932596	0	25062884	5	30	952422930	0	37392125	4096	22	1218
1678026142	979188530	713713	58906533	190073	321	643755	932008	0	25062372	5	29	958440117	0	37639345	4096	22	1226
1678026144	985403422	718215	59277261	191250	323	643043	931296	0	25061604	5	31	964563793	0	37877132	4096	22	1234
1678026146	990250643	721724	59572393	192133	325	642463	930716	0	25061092	5	29	968931142	0	38067629	4096	22	1239
1678026148	993358224	723975	59756853	192708	327	642495	930748	0	25061092	5	30	971997331	0	38195825	4096	22	1243
1678026150	999691298	728552	60131408	193880	329	641699	929952	0	25060324	5	31	977889314	0	38435942	4096	22	1251
1678026152	1006277456	733309	60520386	195097	331	647051	931800	0	25062116	5	31	984370944	0	38691380	4096	22	1259
1678026154	1012740133	737982	60905343	196289	333	647551	932300	0	25062372	5	30	990274900	0	38941492	4096	22	1267
1678026156	1018207881	741942	61230407	197308	335	645251	930000	0	25060068	5	31	995690272	0	39147548	4096	22	1273
1678026158	1024789833	746694	61618515	198528	337	646802	931548	0	25061604	5	31	1001826730	0	39403392	4096	22	1281
1678026160	1031377614	751465	62019326	199777	339	648574	933320	0	25063652	5	31	1008070810	0	39659138	4096	22	1289
1678026162	1037591024	755968	62397090	200898	341	646938	929784	0	25059812	5	31	1014047165	0	39911491	4096	22	1297
1678026164	1043304934	760096	62730168	201930	343	650250	933096	0	25063140	5	31	1019507611	0	40128280	4096	22	1304
1678026166	1049766437	764774	63117739	203102	345	650825	933668	0	25063908	5	30	1025405154	0	40380515	4096	22	1312
1678026168	1055857893	769185	63483556	204230	347	652069	934912	0	25065444	5	30	1031417325	0	40624429	4096	23	1319
1678026170	1061826271	773514	63851970	205375	349	647989	930832	0	25060836	5	30	1037080147	0	40864537	4096	23	1327
1678026172	1068286735	778188	64232730	206520	351	650293	933136	0	25063140	5	31	1043323007	0	41112667	4096	23	1334
1678026174	1071764956	780706	64451684	207178	353	649273	932116	0	25062116	5	28	1046278495	0	41250855	4096	23	1338
1678026176	1074742454	782854	64610865	207674	355	648813	931656	0	25061860	5	31	1049220674	0	41364172	4096	23	1342
1678026178	1080582286	787076	64960228	208746	357	650029	932872	0	25063140	5	30	1054645855	0	41584095	4096	23	1349
1678026180	1086794229	791561	65329186	209900	359	650305	933148	0	25063140	5	31	1060654597	0	41827133	4096	23	1357
1678026182	1092761013	795878	65682710	210997	361	649337	932180	0	25062372	5	31	1066552766	0	42064607	4096	23	1364
1678026184	1099221552	800554	66067255	212157	363	649709	932552	0	25062884	5	30	1072329913	0	42304694	4096	23	1371
1678026186	1105187530	804873	66430474	213258	365	649489	932332	0	25062884	5	31	1078340868	0	42549981	4096	23	1379
1678026188	1112017677	809800	66823635	214503	367	649861	932704	0	25063140	5	30	1084474016	0	42800455	4096	23	1387
1678026190	1118354834	814388	67203938	215667	369	648045	930888	0	25061092	5	30	1090486589	0	43051849	4096	23	1394
1678026192	1123827631	818360	67545306	216739	371	649077	931920	0	25062116	5	31	1096027638	0	43277747	4096	23	1401
1678026194	1130408292	823112	67930213	217964	373	652313	935156	0	25065444	5	30	1102041672	0	43523194	4096	23	1409
1678026196	1136994992	827874	68314816	219154	375	649713	932556	0	25062884	5	30	1108290618	0	43772179	4096	23	1416
1678026198	1142960140	832196	68671668	220229	377	650145	932988	0	25063396	5	31	1113832618	0	44002624	4096	23	1424
1678026200	1147681277	835606	68950501	221088	379	650181	933024	0	25063396	5	30	1118312846	0	44184776	4096	23	1429
1678026202	1153021838	839458	69264421	222033	381	648717	931560	0	25061860	5	29	1123502466	0	44402575	4096	23	1436
1678026204	1159359587	844050	69640093	223154	383	648365	931208	0	25061348	5	31	1129393300	0	44640285	4096	23	1443
1678026206	1165821332	848729	70027481	224342	385	651761	934604	0	25065188	5	29	1135528993	0	44899067	4096	23	1451
1678026208	1172285089	853417	70418940	225559	387	649437	932280	0	25062628	5	31	1141819639	0	45156309	4096	23	1459
1678026210	1177751884	857368	70749304	226591	389	648341	931184	0	25061604	5	30	1146845521	0	45363028	4096	24	1465
1678026212	1184089350	861956	71135405	227797	391	651173	934016	0	25064420	5	31	1153091697	0	45619554	4096	24	1473
1678026214	1190551997	866632	71524113	228990	393	648065	930908	0	25061092	5	31	1159225691	0	45873051	4096	24	1480
1678026216	1197136227	871394	71916072	230223	395	649949	932792	0	25062884	5	31	1165356969	0	46124635	4096	24	1488
1678026218	1203843578	876235	72314825	231468	397	650481	933324	0	25063652	5	31	1171723371	0	46387521	4096	24	1496
1678026220	1209808876	880546	72668135	232552	399	647877	930720	0	25061092	5	30	1177382495	0	46617225	4096	24	1503
1678026222	1216394569	885311	73065199	233786	401	647413	930256	0	25060580	5	30	1183633284	0	46876029	4096	24	1511
1678026224	1223226494	890244	73466185	235034	403	651317	934160	0	25064676	5	31	1189995866	0	47135783	4096	24	1519
1678026226	1229935719	895093	73877077	236316	405	648365	931208	0	25061604	5	31	1196480075	0	47405101	4096	24	1527
1678026228	1236525793	899869	74284975	237568	407	646925	929768	0	25059812	5	31	1202965570	0	47675254	4096	24	1535
1678026230	1242487754	904179	74636339	238641	409	649001	931844	0	25062116	5	31	1208625153	0	47906963	4096	24	1542
1678026232	1249072315	908935	75034670	239866	411	647825	930668	0	25060836	5	30	1214528220	0	48159528	4096	24	1549
1678026234	1253299617	912004	75297828	240669	413	649657	932492	0	25062628	5	31	1218534319	0	48330814	4096	24	1554
1678026236	1258392025	915681	75594406	241604	415	652197	935032	0	25065188	5	31	1223481237	0	48526364	4096	24	1560
1678026238	1263611666	919465	75914477	242597	417	646993	929828	0	25059812	5	31	1228320780	0	48738177	4096	24	1567
1678026240	1269702485	923873	76287241	243748	419	650213	933048	0	25063140	5	31	1234446206	0	48981011	4096	24	1574
1678026242	1276285889	928633	76679469	244971	421	650349	933184	0	25063396	5	31	1240699180	0	49240213	4096	24	1582
1678026244	1283242040	933656	77081698	246214	423	649693	932528	0	25062628	5	31	1246944892	0	49491263	4096	24	1589
1678026246	1288463279	937444	77399057	247169	425	647581	930416	0	25060580	5	30	1252021276	0	49706080	4096	24	1596
1678026248	1292935136	940679	77661898	247985	427	650841	933676	0	25063908	5	31	1256141729	0	49870372	4096	24	1601
1678026250	1298530100	944736	77998196	248997	429	649833	932668	0	25062884	5	31	1261800702	0	50099561	4096	24	1608
1678026252	1304370523	948967	78355048	250076	431	647921	930756	0	25061092	5	29	1267115165	0	50332577	4096	25	1614
1678026254	1308474463	951950	78603737	250839	433	649561	932396	0	25062628	5	30	1271235601	0	50498710	4096	25	1619
1678026256	1313564881	955627	78907034	251789	435	649789	932624	0	25063140	5	30	1275719326	0	50686703	4096	25	1625
1678026258	1319528953	959939	79260960	252853	437	647581	930416	0	25060580	5	31	1281608832	0	50927647	4096	25	1632
1678026260	1326237510	964792	79663236	254071	439	652025	934860	0	25065188	5	31	1287743032	0	51189250	4096	25	1640
1678026262	1332947103	969641	80063204	255306	441	648545	931380	0	25061604	5	31	1294107518	0	51445290	4096	25	1648
1678026264	1339287580	974226	80438854	256481	443	648121	930956	0	25061092	5	30	1300360449	0	51699327	4096	25	1655
1678026266	1346120384	979177	80845641	257722	445	652209	935044	0	25065700	5	31	1306723571	0	51958426	4096	25	1663
1678026268	1352082761	983485	81202227	258813	447	647261	930096	0	25060324	5	31	1312455307	0	52194698	4096	25	1670
1678026270	1358420606	988078	81586302	259989	449	648505	931340	0	25061604	5	30	1318281179	0	52444755	4096	25	1677
1678026272	1363269492	991595	81885714	260898	451	649305	932140	0	25062372	5	30	1322885078	0	52642778	4096	25	1683
1678026274	1369852316	996352	82277302	262094	453	649398	932036	0	25062116	5	29	1329247670	0	52899055	4096	25	1691
1678026276	1376188507	1000926	82654006	263233	455	648746	931384	0	25061604	5	29	1335146536	0	53146499	4096	25	1698
1678026278	1382403009	1005425	83031883	264406	457	648646	931284	0	25061604	5	31	1341269389	0	53391580	4096	25	1705
1678026280	1388245306	1009663	83387414	265475	459	656130	938768	0	25069284	5	30	1346695306	0	53621012	4096	25	1712
1678026282	1394580033	1014237	83762223	266615	461	647394	930032	0	25060324	5	30	1352708426	0	53867979	4096	25	1719
1678026284	1400048593	1018194	84098529	267625	463	649170	931808	0	25061860	5	29	1357783311	0	54093939	4096	25	1726
1678026286	1405392299	1022063	84421483	268617	465	651186	933824	0	25063908	5	31	1363199626	0	54304466	4096	25	1732
1678026288	1412594440	1027255	84836109	269896	467	650078	932716	0	25062884	5	31	1369801664	0	54580077	4096	25	1740
1678026290	1418684357	1031664	85216527	271041	469	650146	932784	0	25063140	5	29	1375465767	0	54821911	4096	25	1747
1678026292	1425143806	1036331	85597206	272249	471	651314	933952	0	25064676	5	30	1381712082	0	55072596	4096	26	1755
1678026294	1431733592	1041111	86002213	273495	473	649978	932616	0	25062628	5	31	1388076892	0	55334946	4096	26	1762
1678026296	1437325411	1045161	86342973	274550	475	650242	932880	0	25062884	5	30	1393488732	0	55562342	4096	26	1769
1678026298	1443663518	1049749	86734901	275781	477	648466	931104	0	25061092	5	30	1399398095	0	55812822	4096	26	1776
1678026300	1448133695	1052976	86999040	276602	479	650602	933240	0	25063396	5	30	1403406403	0	55980017	4096	26	1781
1678026302	1453605256	1056943	87340033	277623	481	649750	932388	0	25062372	5	30	1408715645	0	56206821	4096	26	1788
1678026304	1459568914	1061262	87692907	278735	483	650162	932800	0	25063140	5	31	1414487492	0	56435342	4096	26	1794
1678026306	1465280327	1065386	88029493	279790	485	649018	931656	0	25061860	5	29	1419680351	0	56658302	4096	26	1801
1678026308	1471743337	1070063	88420451	280986	487	650410	933048	0	25063652	5	31	1426042238	0	56916496	4096	26	1808
1678026310	1478453045	1074917	88828550	282210	489	650426	933064	0	25063396	5	30	1432409286	0	57182866	4096	26	1816
1678026312	1485039132	1079683	89226173	283434	491	647498	930136	0	25060580	5	31	1438541376	0	57438002	4096	26	1824
1678026314	1491375185	1084257	89602541	284573	493	650262	932900	0	25063396	5	31	1444554137	0	57689064	4096	26	1831
1678026316	1497960757	1089023	90000420	285787	495	650582	933220	0	25063396	5	31	1450802698	0	57948237	4096	26	1838
1678026318	1504669497	1093868	90409290	287043	497	650454	933092	0	25063396	5	31	1457287241	0	58219288	4096	26	1846
1678026320	1511501476	1098801	90803357	288277	499	649994	932632	0	25062884	5	31	1463535955	0	58474964	4096	26	1854
