Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678035440	371441875	276350	21013231	82584	61	912525	1607872	0	45350116	9	58	382190900	0	12423190	4096	18	429
1678035442	382258641	284196	21619288	84629	63	915135	1610424	0	45353188	9	59	392911074	0	12792084	4096	18	442
1678035444	396182083	294302	22366314	87230	65	915335	1610548	0	45352676	9	59	405687394	0	13247893	4096	18	457
1678035446	409610022	304032	23126338	89824	67	914691	1609836	0	45352420	9	59	418963800	0	13713887	4096	18	473
1678035448	422289980	313234	23825659	92313	69	918360	1613440	0	45356004	9	59	430762721	0	14137341	4096	18	487
1678035450	435837082	323027	24569962	94912	71	912601	1607616	0	45349604	9	59	443609754	0	14589658	4096	18	503
1678035452	448139945	331909	25245727	97231	73	912777	1607764	0	45349860	9	59	455166215	0	15003841	4096	18	517
1678035454	461324958	341481	25984941	99790	75	912979	1607908	0	45349828	9	59	468134576	0	15459293	4096	18	532
1678035456	475609299	351803	26741463	102368	77	921747	1616644	0	45358788	9	58	481106905	0	15915441	4096	19	548
1678035458	487792289	360633	27415543	104698	79	917311	1612168	0	45353924	9	58	492895849	0	16333811	4096	19	562
1678035460	501707944	370668	28170065	107202	81	917417	1612220	0	45354180	9	59	505517254	0	16796751	4096	19	578
1678035462	514013046	379566	28856662	109524	83	916845	1611620	0	45353156	9	59	517891435	0	17233551	4096	19	592
1678035464	527558257	389360	29598176	112065	85	918713	1613440	0	45354948	9	58	530293442	0	17682906	4096	19	607
1678035466	540858201	398989	30333982	114556	87	917740	1612428	0	45354692	9	59	543125796	0	18138796	4096	19	622
1678035468	553413606	408059	31025119	116903	89	915630	1610304	0	45352388	9	59	554919197	0	18562040	4096	19	637
1678035470	567079353	417913	31786921	119434	91	917082	1611716	0	45353412	9	59	568238774	0	19043142	4096	19	653
1678035472	580753344	427816	32548641	121999	93	916251	1610860	0	45352644	9	57	581093023	0	19512793	4096	20	668
1678035474	592809969	436526	33221672	124233	95	916788	1611380	0	45352900	9	59	592759702	0	19926078	4096	20	682
1678035476	606844509	446647	33979302	126826	97	922862	1617428	0	45359468	9	59	605613279	0	20391938	4096	20	698
1678035478	618776637	455277	34651612	129087	99	921219	1615760	0	45357676	9	58	617050332	0	20808249	4096	20	711
1678035480	632441795	465138	35409736	131665	101	918509	1613032	0	45355372	9	59	629784186	0	21277550	4096	20	727
1678035482	646239306	475109	36175953	134298	103	923043	1617544	0	45359212	9	59	642992647	0	21751141	4096	20	743
1678035484	658165292	483720	36847320	136541	105	919614	1614108	0	45355628	9	59	654312675	0	22168276	4096	20	756
1678035486	671835434	493588	37607768	139066	107	922994	1617484	0	45359212	9	59	667514070	0	22652068	4096	20	772
1678035488	684260486	502571	38307897	141340	109	924704	1619180	0	45360492	9	56	679071883	0	23087144	4096	20	786
1678035490	698055730	512546	39086493	143987	111	914351	1608816	0	45350252	9	59	692627852	0	23576818	4096	21	802
1678035492	710981662	521885	39802108	146411	113	915207	1609668	0	45351020	9	58	704772412	0	24016247	4096	21	817
1678035494	723528212	530926	40495069	148773	115	923205	1617656	0	45359468	9	59	716560755	0	24442871	4096	21	831
1678035496	737317580	540870	41246571	151311	117	915989	1610436	0	45352012	9	58	729414746	0	24911445	4096	21	846
1678035498	749743828	549838	41947138	153653	119	917972	1612416	0	45354060	9	58	741208795	0	25348697	4096	21	861
1678035500	763663267	559892	42732061	156293	121	923736	1618164	0	45359692	9	59	754526383	0	25830045	4096	21	876
1678035502	777571708	569896	43494224	158792	123	916827	1611252	0	45352748	9	59	767735128	0	26313912	4096	21	892
1678035504	790125148	578964	44209350	161189	125	918122	1612536	0	45354028	9	58	779757810	0	26760110	4096	21	907
1678035506	803919949	588937	44992405	163731	127	924622	1619036	0	45360428	9	58	792735028	0	27250685	4096	21	922
1678035508	816091726	597703	45662389	165914	129	916764	1611168	0	45353004	9	58	804288802	0	27679560	4096	22	936
1678035510	829884929	607671	46442134	168544	131	923856	1618252	0	45359404	9	58	817257195	0	28154347	4096	22	952
1678035512	842815849	617023	47187926	170988	133	921771	1616160	0	45357612	9	58	829747924	0	28628059	4096	22	967
1678035514	855359582	626065	47896581	173323	135	917966	1612348	0	45353648	9	58	841541554	0	29076222	4096	22	981
1678035516	869276872	636110	48671095	175875	137	926950	1621332	0	45362608	9	58	854981121	0	29564760	4096	22	997
1678035518	881325276	644802	49346006	178094	139	925197	1619572	0	45361072	9	59	866417779	0	29994486	4096	22	1011
1678035520	895609910	655101	50143172	180691	141	916065	1610436	0	45351856	9	59	879625645	0	30490119	4096	22	1027
1678035522	909278584	664970	50919725	183198	143	915940	1610308	0	45351600	9	59	892712521	0	30978604	4096	22	1042
1678035524	921828693	674046	51630289	185516	145	925340	1619692	0	45361072	9	59	904622053	0	31434209	4096	22	1056
1678035526	935619388	683984	52405868	188049	147	918443	1612792	0	45354160	9	58	917724048	0	31924839	4096	23	1072
1678035528	947919469	692856	53091573	190279	149	918379	1612728	0	45353904	9	58	929498331	0	32363686	4096	23	1086
1678035530	960350503	701858	53826789	192699	151	922195	1616544	0	45358000	9	59	941289338	0	32820692	4096	23	1101
1678035532	972647900	710730	54530386	195003	153	921226	1615564	0	45357232	9	58	952846751	0	33266300	4096	23	1115
1678035534	984445526	719228	55183205	197162	155	919014	1613352	0	45354672	9	57	963929293	0	33673916	4096	23	1128
1678035536	998236714	729180	55967731	199732	157	923734	1618072	0	45359792	9	59	977173794	0	34168558	4096	23	1144
1678035538	1010537215	738065	56668287	202043	159	925764	1620084	0	45361328	9	59	988803458	0	34606971	4096	23	1158
1678035540	1024207525	747929	57441461	204537	161	925412	1619720	0	45361072	9	59	1001891251	0	35095838	4096	23	1173
1678035542	1037804366	757734	58204009	207051	163	926295	1619468	0	45360816	9	58	1014622408	0	35571515	4096	23	1188
1678035544	1050049138	766570	58907589	209364	165	925531	1618700	0	45359792	9	58	1026300905	0	36021144	4096	24	1203
1678035546	1063464186	776236	59660933	211826	167	928335	1621504	0	45362864	9	58	1039032665	0	36494800	4096	24	1218
1678035548	1075765569	785117	60372835	214144	169	926499	1619668	0	45361328	9	58	1050823531	0	36945072	4096	24	1232
1678035550	1089801521	795243	61162132	216731	171	928651	1621820	0	45363376	9	59	1063907634	0	37439111	4096	24	1248
1678035552	1103101793	804863	61931731	219212	173	928569	1619108	0	45360560	9	59	1076874927	0	37930603	4096	24	1263
1678035554	1115398619	813732	62628730	221461	175	927541	1618080	0	45359536	9	58	1088199275	0	38365642	4096	24	1277
1678035556	1127827867	822716	63329100	223786	177	928189	1618728	0	45360048	9	59	1100573020	0	38815995	4096	24	1291
1678035558	1140371671	831757	64034222	226161	179	933653	1624192	0	45366192	9	58	1111895005	0	39243796	4096	24	1305
1678035560	1153916816	841531	64796249	228636	181	932961	1623500	0	45364912	9	59	1125215637	0	39736196	4096	24	1320
1678035562	1167578803	851383	65571634	231159	183	931725	1622264	0	45363376	9	59	1137952305	0	40226739	4096	24	1336
1678035564	1179878322	860258	66284115	233489	185	931137	1621676	0	45363120	9	57	1149390197	0	40670389	4096	25	1350
1678035566	1192905639	869664	67023458	235959	187	928061	1618600	0	45359792	9	59	1162119215	0	41138333	4096	25	1364
1678035568	1205350637	878639	67734016	238208	189	931933	1622472	0	45363632	9	59	1173915934	0	41590510	4096	25	1378
1678035570	1219140843	888602	68523476	240768	191	928229	1618768	0	45360048	9	59	1186885041	0	42093563	4096	25	1394
1678035572	1232930501	898541	69290968	243283	193	928097	1618636	0	45359792	9	58	1199967389	0	42575540	4096	25	1410
1678035574	1244357911	906789	69938160	245367	195	932568	1621152	0	45362864	9	59	1210581242	0	42988426	4096	25	1422
1678035576	1258028231	916667	70736226	247922	197	934744	1623324	0	45365168	9	59	1223905504	0	43498661	4096	25	1438
1678035578	1271945375	926717	71530808	250512	199	928644	1617224	0	45358768	9	59	1236759486	0	43989053	4096	25	1454
1678035580	1284244791	935607	72250743	252825	201	934508	1623088	0	45365168	9	59	1248430343	0	44449597	4096	25	1468
1678035582	1297915083	945482	73044727	255451	203	931244	1619824	0	45361072	9	59	1261867986	0	44951135	4096	25	1483
1678035584	1309589101	953890	73705404	257603	205	930700	1618092	0	45359536	9	58	1272148706	0	45365271	4096	26	1496
1678035586	1323132961	963676	74503463	260261	207	934516	1621908	0	45363376	9	59	1285452504	0	45867043	4096	26	1511
1678035588	1336676780	973467	75303176	262792	209	930736	1618128	0	45359280	9	59	1298422854	0	46383367	4096	26	1527
1678035590	1349485774	982710	76038018	265140	211	932612	1620004	0	45361328	9	59	1310330826	0	46849662	4096	26	1541
1678035592	1362772991	992308	76812548	267657	213	931308	1618700	0	45360048	9	59	1322947179	0	47338961	4096	26	1556
1678035594	1375189274	1001253	77514607	269897	215	929940	1617332	0	45358768	9	58	1334625063	0	47788565	4096	26	1570
1678035596	1388856975	1011115	78290986	272387	217	929976	1617368	0	45358256	9	58	1347710893	0	48286620	4096	26	1586
1678035598	1402401345	1020900	79078968	274930	219	932040	1619432	0	45360304	9	59	1360793415	0	48794726	4096	26	1601
1678035600	1414204095	1029430	79782732	277157	221	931596	1618988	0	45360560	9	58	1371760888	0	49237867	4096	26	1614
1678035602	1427871416	1039299	80585158	279781	223	934948	1622340	0	45363888	9	58	1384850360	0	49749141	4096	27	1630
1678035604	1440297308	1048284	81303012	282111	225	935852	1623244	0	45364912	9	59	1396521569	0	50195715	4096	27	1644
1678035606	1454462188	1058503	82134876	284785	227	938412	1625804	0	45367216	9	58	1410194545	0	50730520	4096	27	1660
1678035608	1468124369	1068365	82921939	287301	229	935384	1622776	0	45363888	9	57	1422816466	0	51234763	4096	27	1675
1678035610	1479934002	1076921	83622519	289513	231	935516	1622908	0	45364144	9	58	1434136273	0	51680485	4096	27	1688
1678035612	1492106053	1085708	84333999	291744	233	928960	1616352	0	45357488	9	59	1446039844	0	52143102	4096	27	1702
1678035614	1505901363	1095671	85154227	294339	235	934492	1621884	0	45362864	9	59	1459241120	0	52674466	4096	27	1718
1678035616	1518573352	1104814	85889046	296695	237	937256	1624648	0	45365936	9	59	1470795330	0	53132138	4096	27	1732
1678035618	1532360241	1114774	86695825	299219	239	930180	1617572	0	45358512	9	59	1484000679	0	53662416	4096	27	1747
1678035620	1544789522	1123755	87430575	301589	241	935656	1623048	0	45364400	9	58	1495675494	0	54118272	4096	27	1761
1678035622	1556845596	1132479	88124729	303863	243	934328	1621720	0	45362608	9	59	1507580338	0	54573354	4096	28	1775
1678035624	1570758535	1142527	88925165	306417	245	938326	1619436	0	45360816	9	59	1520670927	0	55082410	4096	28	1790
1678035626	1583304455	1151580	89640624	308700	247	939616	1620724	0	45361584	9	59	1532349284	0	55534851	4096	28	1804
1678035628	1596972548	1161460	90451971	311277	249	940692	1621800	0	45362864	9	59	1545549223	0	56059127	4096	28	1820
1678035630	1609398787	1170447	91186518	313590	251	937600	1618708	0	45359536	9	59	1557223347	0	56529507	4096	28	1834
1678035632	1623316816	1180503	92001090	316171	253	940880	1621988	0	45363120	9	58	1570306922	0	57041212	4096	28	1849
1678035634	1636981411	1190362	92792060	318698	255	940380	1620536	0	45361584	9	59	1583157078	0	57545243	4096	28	1864
1678035636	1649276160	1199231	93507500	320974	257	940956	1621112	0	45362096	9	59	1595065111	0	58014002	4096	28	1878
1678035638	1662697564	1208941	94292196	323455	259	940288	1620444	0	45361584	9	59	1607680487	0	58510422	4096	28	1893
1678035640	1675002095	1217851	95030502	325752	261	941732	1621888	0	45362864	9	58	1619594793	0	58995170	4096	29	1907
1678035642	1689037726	1227980	95848487	328382	263	940064	1620220	0	45361328	9	59	1632799004	0	59514966	4096	29	1923
1678035644	1703081727	1238122	96680918	331048	265	941252	1621408	0	45362608	9	57	1646006576	0	60044220	4096	29	1938
1678035646	1715504033	1247093	97413524	333371	267	938776	1618932	0	45360048	9	59	1658027221	0	60515087	4096	29	1952
1678035648	1728927612	1256810	98211683	335902	269	938744	1618900	0	45360048	9	58	1670649465	0	61027878	4096	29	1967
1678035650	1741720065	1266052	98954158	338217	271	943708	1623864	0	45364912	9	59	1682561123	0	61496361	4096	29	1981
1678035652	1755270661	1275860	99769582	340812	273	941736	1621892	0	45363120	9	58	1695758838	0	62023398	4096	29	1997
1678035654	1769184799	1285917	100581969	343419	275	940980	1621136	0	45363376	9	59	1708846124	0	62539741	4096	29	2012
1678035656	1781730659	1294973	101325221	345742	277	942604	1622760	0	45363776	9	57	1720524132	0	63019111	4096	29	2026
1678035658	1795648117	1305039	102153398	348374	279	940260	1620416	0	45361984	9	59	1733845496	0	63546489	4096	29	2041
1678035660	1809678050	1315172	102985590	351009	281	939484	1619640	0	45360960	9	59	1747049586	0	64079431	4096	30	2056
1678035662	1821740341	1323898	103708054	353293	283	943848	1624004	0	45365312	9	59	1758722838	0	64550000	4096	30	2070
1678035664	1835907084	1334138	104545965	355893	285	946064	1626220	0	45367360	9	58	1771927294	0	65089449	4096	30	2085
1678035666	1848202604	1343002	105274267	358188	287	938488	1618644	0	45359936	9	58	1783484986	0	65555460	4096	30	2099
1678035668	1861744079	1352786	106066131	360706	289	941292	1621448	0	45363008	9	59	1796565708	0	66068904	4096	30	2114
1678035670	1875415039	1362688	106886704	363295	291	937288	1617444	0	45358912	9	58	1809306520	0	66588433	4096	30	2129
1678035672	1887842641	1371671	107617264	365612	293	940708	1620864	0	45362240	9	59	1821212259	0	67061196	4096	30	2143
1678035674	1901506208	1381544	108429358	368134	295	940568	1620724	0	45361728	9	59	1834183336	0	67587474	4096	30	2158
1678035676	1913809875	1390439	109173063	370508	297	941032	1621188	0	45362496	9	58	1845850281	0	68055426	4096	30	2171
1678035678	1927228471	1400138	109965561	373024	299	940816	1620972	0	45362240	9	58	1858589449	0	68571554	4096	31	2186
1678035680	1940894591	1410023	110782262	375640	301	944596	1624752	0	45365824	9	59	1871678979	0	69097539	4096	31	2201
1678035682	1953202386	1418941	111533627	378050	303	942408	1622564	0	45363776	9	59	1883346845	0	69571814	4096	31	2215
1678035684	1965872489	1428101	112285801	380427	305	939172	1619328	0	45360192	9	59	1895495088	0	70061767	4096	31	2229
1678035686	1978174554	1436997	113012927	382767	307	947048	1627204	0	45368384	9	59	1906817190	0	70512950	4096	31	2242
1678035688	1991345832	1446519	113791400	385139	309	939240	1619396	0	45360448	9	59	1919659336	0	71031247	4096	31	2257
1678035690	2004764309	1456212	114568391	387613	311	939664	1619820	0	45360960	9	59	1932515022	0	71536007	4096	31	2271
1678035692	2017564318	1465475	115336865	390003	313	947532	1627688	0	45369152	9	59	1944540863	0	72027506	4096	31	2285
1678035694	2031475988	1475524	116165215	392549	315	940032	1620188	0	45361216	9	59	1957509161	0	72557768	4096	31	2300
1678035696	2043657857	1484349	116902520	394900	317	939440	1619596	0	45360704	9	58	1969417600	0	73041842	4096	32	2314
1678035698	2057328028	1494250	117737470	397486	319	943452	1623608	0	45364800	9	58	1982053512	0	73568999	4096	32	2329
1678035700	2070745574	1503938	118536938	399994	321	939780	1619936	0	45360960	9	59	1995121847	0	74096324	4096	32	2343
1678035702	2082547206	1512478	119239701	402297	323	939116	1619272	0	45360192	9	59	2005850742	0	74528985	4096	32	2356
1678035704	2095971585	1522209	120062348	404874	325	944636	1624792	0	45365824	9	56	2018825097	0	75073375	4096	32	2371
1678035706	2108025876	1530943	120796773	407173	327	942152	1622308	0	45363520	9	59	2030491267	0	75539144	4096	32	2384
1678035708	2121938768	1540991	121624410	409820	329	939448	1619604	0	45360704	9	58	2043350405	0	76076992	4096	32	2399
1678035710	2131759000	1548117	122225394	411699	331	941220	1621376	0	45362496	9	59	2052894088	0	76461229	4096	32	2410
1678035712	2144309148	1557192	122980507	414045	333	944564	1624720	0	45365824	9	58	2064688895	0	76952181	4096	32	2423
1678035714	2157110820	1566451	123755466	416449	335	941628	1621784	0	45363264	9	59	2076837570	0	77456305	4096	32	2437
1678035716	2169283284	1575242	124485384	418746	337	946260	1626416	0	45367872	9	59	2088267732	0	77920535	4096	33	2451
1678035718	2182702313	1584945	125303438	421346	339	941348	1621504	0	45362752	9	58	2101120958	0	78447036	4096	33	2466
1678035720	2196869120	1595201	126163358	424112	341	942660	1622816	0	45364544	9	59	2114674860	0	79001471	4096	33	2481
1678035722	2208955316	1603943	126896032	426363	343	944196	1624352	0	45365568	9	58	2126113838	0	79474607	4096	33	2494
1678035724	2222463378	1613701	127706556	428937	345	944904	1625060	0	45366592	9	59	2138733533	0	79994575	4096	33	2509
1678035726	2235011497	1622768	128453736	431263	347	941264	1621420	0	45363008	9	59	2150753492	0	80479041	4096	33	2522
1678035728	2248065237	1632225	129250444	433753	349	943224	1623380	0	45364544	9	59	2163255862	0	80996256	4096	33	2537
1678035730	2261356698	1641829	130052267	436232	351	943592	1623748	0	45365056	9	59	2175753622	0	81513109	4096	33	2551
1678035732	2273656649	1650718	130785929	438540	353	942328	1622484	0	45363776	9	59	2187543827	0	81989539	4096	33	2564
1678035734	2287445700	1660674	131606890	441187	355	946336	1626492	0	45367872	9	57	2200401436	0	82516538	4096	33	2579
1678035736	2301364345	1670747	132457806	443841	357	943004	1623160	0	45364288	9	59	2213951362	0	83067294	4096	34	2594
1678035738	2313914365	1679824	133211930	446184	359	944949	1623980	0	45365312	9	59	2225745731	0	83555844	4096	34	2607
1678035740	2327950560	1689958	134043672	448821	361	946673	1625704	0	45367104	9	58	2238950325	0	84095985	4096	34	2622
1678035742	2340420798	1698976	134794097	451126	363	940901	1619932	0	45361472	9	59	2250740901	0	84574360	4096	34	2636
1678035744	2354153537	1708905	135615126	453646	365	942725	1621756	0	45363008	9	59	2263825195	0	85109129	4096	34	2651
1678035746	2367835073	1718792	136432543	456197	367	942281	1621312	0	45363008	9	59	2276918666	0	85655032	4096	34	2665
1678035748	2379893471	1727530	137175779	458467	369	945650	1622800	0	45364544	9	59	2288470140	0	86127259	4096	34	2678
1678035750	2393441770	1737330	137999411	461021	371	946030	1623180	0	45364288	9	59	2301207129	0	86657885	4096	34	2693
1678035752	2406478589	1746744	138762219	463429	373	945242	1622392	0	45363776	9	58	2313229909	0	87143999	4096	34	2707
1678035754	2420148418	1756623	139579432	466001	375	942522	1619672	0	45360960	9	59	2326668348	0	87685316	4096	35	2721
1678035756	2434061393	1766647	140402498	468604	377	943854	1621004	0	45361984	9	59	2339643071	0	88208813	4096	35	2736
1678035758	2446610375	1775712	141147499	470919	379	945180	1619184	0	45360192	9	58	2351547399	0	88688835	4096	35	2750
1678035760	2460528916	1785775	141987913	473565	381	947292	1621296	0	45362496	9	59	2364871331	0	89235365	4096	35	2764
1678035762	2472950293	1794741	142727931	475855	383	946920	1620924	0	45362240	9	59	2376657695	0	89719360	4096	35	2778
1678035764	2486743754	1804712	143553236	478434	385	947344	1621348	0	45362496	9	59	2389629902	0	90250164	4096	35	2792
1678035766	2501026697	1815015	144408449	481158	387	946724	1620728	0	45361984	9	59	2402952261	0	90793996	4096	35	2807
1678035768	2513078979	1823725	145134218	483427	389	948340	1622344	0	45363520	9	58	2414742869	0	91271756	4096	35	2820
1678035770	2526500254	1833438	145948059	485991	391	948384	1622388	0	45363520	9	59	2427238003	0	91786376	4096	35	2834
1678035772	2538306017	1841984	146666461	488244	393	945804	1619808	0	45361216	9	58	2438330817	0	92251205	4096	35	2847
1678035774	2551602737	1851596	147474760	490760	395	947944	1621948	0	45362752	9	59	2451415587	0	92788810	4096	36	2862
1678035776	2565518029	1861660	148311497	493416	397	950756	1624760	0	45365824	9	59	2464496364	0	93318966	4096	36	2876
1678035778	2577945174	1870659	149056067	495676	399	946172	1620176	0	45361728	9	58	2476172039	0	93800681	4096	36	2889
1678035780	2591613738	1880545	149880504	498244	401	950272	1624276	0	45365824	9	59	2489031190	0	94343546	4096	36	2904
1678035782	2605281219	1890425	150699910	500806	403	946256	1620260	0	45361472	9	58	2502120561	0	94881007	4096	36	2919
1678035784	2618201166	1899754	151484432	503274	405	946080	1620084	0	45361216	9	59	2514374040	0	95376701	4096	36	2932
1678035786	2631748670	1909567	152311197	505916	407	954328	1628332	0	45369920	9	59	2527225845	0	95903280	4096	36	2946
1678035788	2644292283	1918614	153054649	508269	409	949348	1623352	0	45365056	9	59	2539137217	0	96398540	4096	36	2960
1678035790	2657835230	1928402	153870270	510802	411	946852	1620856	0	45362240	9	58	2551987211	0	96923093	4096	36	2974
1678035792	2671753996	1938478	154720137	513464	413	951088	1625092	0	45366336	9	58	2565188601	0	97460546	4096	36	2989
1678035794	2684055489	1947365	155451690	515746	415	946296	1620300	0	45361216	9	59	2577214723	0	97950720	4096	37	3002
1678035796	2697968881	1957419	156278310	518265	417	950056	1624060	0	45365824	9	58	2589956844	0	98481646	4096	37	3016
1678035798	2710394746	1966405	157030261	520676	419	953326	1624768	0	45366336	9	59	2602098676	0	98984055	4096	37	3030
1678035800	2724185082	1976372	157857990	523281	421	956034	1627476	0	45368896	9	59	2614833422	0	99503973	4096	37	3044
1678035802	2737860108	1986269	158691235	525949	423	949674	1621116	0	45362496	9	59	2628152973	0	100042229	4096	37	3059
1678035804	2749288958	1994533	159390646	528194	425	953446	1624888	0	45366080	9	59	2638650129	0	100478039	4096	37	3071
1678035806	2762332963	2003957	160172662	530720	427	951574	1623016	0	45364544	9	59	2651259310	0	100986800	4096	37	3084
1678035808	2774386420	2012673	160918756	533064	429	953142	1619800	0	45360960	9	58	2662700577	0	101474266	4096	37	3097
1678035810	2788173491	2022626	161742806	535665	431	956514	1623172	0	45364800	9	58	2675667101	0	102007606	4096	37	3112
1678035812	2802096630	2032712	162606647	538325	433	955986	1622644	0	45364032	9	58	2688873019	0	102556471	4096	37	3126
1678035814	2813896566	2041241	163314845	540502	435	954274	1620932	0	45362496	9	54	2699720887	0	103013046	4096	38	3139
1678035816	2880661625	2086931	163889162	545802	437	866327	2310268	0	45950172	9	59	2767661049	0	103340707	4096	38	3147
1678035818	2990321505	2160007	164374147	549865	439	1521044	2488076	0	46113016	9	59	2873017333	0	103754470	4096	39	3160
1678035820	3119994935	2246428	164988323	554980	441	1643812	2609572	0	46234052	9	59	2996741002	0	104262025	4096	39	3173
1678035822	3243617551	2328808	165569853	559683	443	1738584	2701584	0	46326036	9	59	3112797443	0	104726932	4096	39	3187
1678035824	3364272753	2409209	166164181	564533	445	1780190	2742440	0	46366508	9	59	3228830145	0	105160038	4096	39	3200
1678035826	3497590259	2497943	166812157	569982	447	1795265	2757104	0	46380384	9	59	3352367280	0	105650412	4096	39	3215
1678035828	3608762484	2571978	167365683	574532	449	1787398	2749032	0	46372980	9	58	3454658209	0	106076278	4096	39	3227
1678035830	3729950988	2652604	167891937	578707	451	1808708	2770184	0	46392940	9	59	3573437552	0	106555097	4096	40	3241
1678035832	3847369190	2730719	168424068	583013	453	1842231	2803604	0	46426404	9	59	3683926741	0	106995101	4096	40	3254
1678035834	3979413677	2818529	168999886	587569	455	1871941	2832304	0	46455220	9	59	3805667116	0	107497460	4096	40	3269
1678035836	4103511939	2901033	169542847	591889	457	1890872	2850312	0	46472840	9	59	3923236417	0	107952731	4096	40	3282
1678035838	4235006083	2988438	170119286	596635	459	1904333	2863548	0	46486772	9	59	4048692003	0	108441527	4096	40	3297
1678035840	4357180749	3069696	170648162	600798	461	1903560	2862680	0	46485712	9	59	4165503172	0	108882778	4096	40	3311
1678035842	4481588923	3152456	171239861	605683	463	1934034	2893028	0	46515460	9	59	4280284741	0	109372071	4096	40	3325
1678035844	4603494163	3233549	171800718	610214	465	1914453	2872756	0	46495496	9	59	4403010633	0	109800490	4096	41	3339
1678035846	4728902842	3316889	172332946	614647	467	1936742	2894964	0	46517232	9	59	4519101424	0	110247418	4096	41	3352
1678035848	4848130650	3396117	172849432	618893	469	1953020	2911036	0	46534136	9	59	4634808642	0	110687416	4096	41	3365
1678035850	4978765591	3482934	173408737	623357	471	1972361	2930300	0	46552944	9	59	4755656131	0	111144513	4096	41	3379
1678035852	5085517624	3553903	173874031	627160	473	1987376	2945272	0	46568168	9	59	4850087076	0	111567739	4096	41	3391
1678035854	5206632982	3634357	174361166	630843	475	2007917	2965184	0	46588076	9	59	4969700038	0	112036050	4096	41	3406
1678035856	5326525515	3714050	174884641	635035	477	2037631	2994200	0	46617188	9	59	5083659342	0	112474922	4096	41	3419
1678035858	5442004124	3790827	175446450	639610	479	2039484	2995732	0	46617960	9	59	5193653484	0	112942292	4096	42	3433
