Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677753866	1	356321	359080	0	507812	2672175	0	34482	0	75	1	333	2	0	0	1	1
1677753868	3	404303	576612	0	18945628	68363736	0	51257	4096	4343	54	5658	58	13	4	1	134
1677753870	5	472818	671868	0	20331472	75555836	0	53912	4096	6404165	862	6413565	868	14	5	1	152
1677753872	7	470407	671880	0	20331472	75601711	0	65792	4096	15868022	8683	6817471	3769	14	5	1	152
1677753874	9	470423	671896	0	20331472	75647603	0	77672	4096	27022181	17675	7261660	6990	14	6	1	152
1677753876	11	470423	671896	0	20331472	75694292	0	89552	4096	38145913	26443	7674075	9891	14	6	1	152
1677753878	13	470423	671896	0	20331472	75736089	0	100244	4096	43433018	30830	7890104	11445	14	6	1	152
1677753880	15	470443	671916	0	20331472	75781978	0	112190	4096	53958114	39054	8264852	14030	14	6	1	152
1677753882	17	470499	671972	0	20331472	75849456	20480	124070	4096	64029750	46821	8608807	16344	14	6	1	152
1677753884	19	470503	671976	0	20331472	75896145	20480	135950	4096	75417087	55600	8999841	18999	14	6	1	152
1677753886	21	470511	671984	0	20331472	75942037	20480	148358	4096	87387133	64819	9407884	21775	14	6	1	152
1677753888	23	470515	671988	0	20331472	75987929	20480	160238	4096	99523553	74132	9827118	24625	14	6	1	152
1677753890	25	470523	671996	0	20331472	76033821	20480	172118	4096	109858563	82071	10173848	26954	14	6	1	152
1677753892	27	470527	672000	0	20331472	76080510	20480	183998	4096	121404402	90910	10561727	29563	14	6	1	152
1677753894	29	470535	672008	0	20331472	76122307	20480	194690	4096	130432104	97872	10871539	31646	14	6	1	152
1677753896	31	468711	672008	0	20331472	76168196	20480	206570	4096	138317071	104040	11147214	33534	14	7	1	152
1677753898	33	467534	672016	0	20331472	76216601	20480	218450	4096	138648714	104776	11215903	34130	14	7	1	152
1677753900	35	467364	672016	0	20331472	76263215	20480	230330	4096	138695598	105315	11283415	34707	14	7	1	152
1677753902	37	467368	672024	0	20331472	76309028	20480	242210	4096	138743715	105871	11351350	35288	14	7	1	152
1677753904	39	467314	672028	0	20331472	76354873	20480	254156	4096	211960813	154788	11631793	38238	14	7	1	152
1677753906	41	467322	672036	0	20331472	76400735	20480	266036	4096	395112158	276401	12214582	44483	14	7	1	152
1677753908	43	467326	672040	0	20331472	76447420	20480	278180	4096	538939837	371932	12637897	49083	14	7	1	152
1677753910	45	467338	672052	0	20331472	76489217	20480	289136	4096	696648866	476624	13134257	54520	14	7	1	152
1677753912	47	467342	672056	0	20331472	76535109	20480	301016	4096	846344879	576045	13566344	59176	14	7	1	152
1677753914	49	467350	672064	0	20331472	76583502	20480	312896	4096	990323633	671672	13994484	63850	14	7	1	152
1677753916	51	467354	672068	0	20331472	76630191	20480	324776	4096	1141716457	772195	14367008	67854	14	8	1	152
