Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677747159	1	351990	354652	0	507788	2671037	0	34540	0	75	1	333	2	0	0	1	1
1677747161	3	521848	525788	0	1125672	37270416	0	36285	0	44487	64	10639	57	0	2	1	6
1677747163	5	597052	600992	0	1262860	39435040	0	36331	0	44778	68	11644	64	0	4	1	6
1677747165	7	603884	607824	0	1269372	39435040	0	36331	0	45014	71	12396	69	0	6	1	6
1677747167	9	641368	645308	0	1305360	39435040	0	36377	0	45391	76	13487	77	0	8	1	6
1677747169	11	641488	645428	0	1305360	39435040	0	36377	0	45917	82	14529	85	0	10	1	6
1677747171	13	661356	665296	0	1500880	39663605	0	36919	0	297034	358	41821	270	0	11	1	6
1677747173	15	668300	672240	0	1566404	39739472	0	37131	0	380311	449	51377	333	0	13	1	6
1677747175	17	774092	778032	0	1710512	109959597	0	37211	0	74834525	49689	202499	2004	0	15	1	7
1677747177	19	779528	783468	0	1710512	253070545	0	37211	0	226570668	149986	416448	4431	0	17	1	7
1677747179	21	791020	794960	0	1751284	400707705	0	37211	0	383105005	253445	604986	6563	0	19	1	7
1677747181	23	793084	797024	0	1751284	541666010	0	37211	0	532558656	352232	814114	8932	0	22	1	7
1677747183	25	795168	799108	0	1751284	683946065	0	37211	0	683415817	451973	1053143	11610	0	24	1	7
1677747185	27	795168	799108	0	1751284	827653809	0	37211	0	835782317	552657	1300601	14463	0	27	1	7
1677747187	29	784432	788372	0	1778556	950868071	0	37211	0	966425888	639052	1544990	17208	0	29	1	7
1677747189	31	782132	786072	0	1713020	1080993834	0	37211	0	1104393877	730244	1731865	19319	0	31	1	7
1677747191	33	796436	800376	0	1752100	1207946897	0	37211	0	1239167459	819324	1911221	21346	0	34	1	7
1677747193	35	796524	800464	0	1756676	1349301787	0	37211	0	1388872121	918278	2092071	23386	0	36	1	7
1677747195	37	800644	804584	0	1756676	1495819840	0	37211	0	1544222634	1020988	2319134	25929	1	38	1	7
1677747197	39	800652	804592	0	1756676	1638099814	0	37211	0	1695076855	1120692	2516936	28169	1	41	1	7
1677747199	41	802712	806652	0	1756676	1771209743	0	37211	0	1836208567	1213972	2691272	30138	1	43	1	7
1677747201	43	804776	808716	0	1756676	1902701933	0	37211	0	1975808597	1306257	2872371	32183	1	45	1	7
1677747203	45	804780	808720	0	1756676	2046694261	0	37211	0	2128295361	1407028	3058712	34291	1	48	1	7
1677747205	47	804788	808728	0	1756676	2180296535	0	37211	0	2269949365	1500657	3263469	36612	1	50	1	7
1677747207	49	784224	788164	0	1715000	2308418924	0	37211	0	2405794395	1590462	3454237	38741	1	52	1	7
1677747209	51	794916	798856	0	1725692	2446083007	0	37211	0	2551752887	1686909	3607164	40495	1	54	1	7
1677747211	53	794928	798868	0	1754992	2587962016	0	37211	0	2702183960	1786358	3794004	42571	1	57	1	7
1677747213	55	794940	798880	0	1754992	2722299246	0	37211	0	2844617019	1880499	4012042	45045	1	59	1	7
1677747215	57	797000	800940	0	1754992	2845689965	0	37211	0	2975443872	1966969	4193723	47099	1	61	1	7
1677747217	59	797004	800944	0	1754992	2977707005	0	37211	0	3115417174	2059487	4487642	50458	1	64	1	7
1677747219	61	814984	818924	0	1754992	3117059079	0	37211	0	3263167579	2157147	4751191	53431	1	66	1	7
1677747221	63	814984	818924	0	1754992	3260095605	0	37211	0	3414821885	2257354	4968493	55933	1	69	1	7
1677747223	65	795172	799112	0	1709952	3400585682	0	37211	0	3563781577	2355845	5221661	58778	2	71	1	7
1677747225	67	803564	807504	0	1743244	3553720287	0	37227	0	3726146254	2463178	5473261	61606	2	73	1	7
1677747227	69	808204	812144	0	1743244	3680468621	0	37227	0	3860531108	2551975	5646659	63600	2	76	1	7
1677747229	71	814876	818816	0	1817192	3820965746	0	37227	0	4009494944	2650428	5837884	65766	2	78	1	7
1677747231	73	803004	806944	0	1717736	3953516770	0	37227	0	4150036821	2743352	6037848	67993	2	80	1	7
1677747233	75	803024	806964	0	1747032	4120611494	0	37227	0	4327201723	2860451	6281634	70763	2	83	1	7
1677747235	77	810296	814236	0	1747032	4263228802	0	37227	0	4478413065	2960384	6486846	73091	2	85	1	7
1677747237	79	812352	816292	0	1750696	4392815085	0	37227	0	4615808670	3051194	6652505	74958	2	88	1	7
1677747239	81	812368	816308	0	1752648	4498412378	0	37227	0	4727771946	3125223	6821427	76833	2	90	1	7
1677747241	83	812368	816308	0	1752648	4641680293	0	37227	0	4879671648	3225593	7039922	79351	2	92	1	7
1677747243	85	811212	815152	0	1725904	4780517501	0	37227	0	5026876996	3322903	7257003	81778	2	94	1	7
1677747245	87	811220	815160	0	1755200	4905913451	0	37227	0	5159829527	3410774	7409056	83491	2	96	1	7
1677747247	89	811220	815160	0	1755200	5070773074	0	37227	0	5334723106	3526380	7616392	85842	2	99	1	7
1677747249	91	813272	817212	0	1755200	5215519573	0	37227	0	5488092633	3627722	7793795	87843	2	101	1	7
1677747251	93	815348	819288	0	1755200	5317302379	0	37227	0	5596012723	3699093	7974004	89845	2	103	1	7
1677747253	95	815348	819288	0	1755200	5442090204	0	37227	0	5728325433	3786525	8173483	92143	3	105	1	7
1677747255	97	806256	810196	0	1720824	5565642630	0	37227	0	5859319333	3873126	8420622	94925	3	108	1	7
1677747257	99	810704	814644	0	1750380	5714853156	0	37227	0	6017520998	3977677	8644009	97462	3	110	1	7
1677747259	101	796472	800412	0	1774324	5877467178	0	37227	0	6189933916	4091621	8890087	100263	3	113	1	7
1677747261	103	797148	801088	0	1771148	6014325958	0	37227	0	6335041638	4187545	9147518	103164	3	115	1	7
1677747263	105	799376	803316	0	1773372	6142119682	0	37227	0	6470536546	4277097	9305290	104942	3	117	1	7
1677747265	107	802624	806564	0	1774568	6292901385	0	37227	0	6630404869	4382759	9501095	107157	3	120	1	7
1677747267	109	803704	807644	0	1718308	6420853553	0	37227	0	6766068575	4472431	9697918	109386	3	122	1	7
1677747269	111	803731	807672	0	1745076	6549250884	0	37227	0	6902208684	4562446	9919111	111862	3	124	1	7
1677747271	113	810427	814368	0	1745076	6693208480	0	37227	0	7054839811	4663302	10119314	114165	3	126	1	7
1677747273	115	816587	820528	0	1757408	6832314804	0	37227	0	7202331408	4760812	10314245	116334	3	129	1	7
1677747275	117	822811	826752	0	1822944	6984526690	0	37227	0	7363715914	4867474	10512732	118579	3	131	1	7
1677747277	119	791379	795320	0	1705928	7122477601	0	37227	0	7509982389	4964173	10717070	120858	3	134	1	7
1677747279	121	806931	810872	0	1750772	7259891941	0	37227	0	7655677512	5060462	10920589	123167	3	136	1	7
1677747281	123	806939	810880	0	1750772	7388467419	0	37227	0	7792001734	5150567	11097728	125168	3	138	1	7
1677747283	125	807635	811576	0	1751460	7526848627	0	37227	0	7938721831	5247534	11288003	127323	4	141	1	7
1677747285	127	809691	813632	0	1751460	7680075395	0	37227	0	8101184101	5354929	11517866	129899	4	143	1	7
1677747287	129	809871	813812	0	1751460	7827876959	0	37227	0	8257890771	5458477	11707872	132081	4	146	1	7
1677747289	131	816807	820748	0	1751460	7964280023	0	37227	0	8402514544	5554072	11894211	134155	4	148	1	7
1677747291	133	825543	829484	0	1821272	8108333317	0	37227	0	8555249338	5655023	12078374	136236	4	151	1	7
1677747293	135	778943	782884	0	1709212	8245706830	0	37227	0	8700902126	5751299	12262763	138289	4	153	1	7
1677747295	137	785755	789696	0	1745312	8387259355	0	37227	0	8850985872	5850503	12437765	140261	4	155	1	7
1677747297	139	788643	792584	0	1745312	8531729987	0	37227	0	9004162306	5951736	12616761	142285	4	158	1	7
1677747299	141	775135	779076	0	1705352	8652451735	0	37227	0	9132159806	6036343	12775463	144041	4	160	1	7
1677747301	143	790311	794252	0	1720528	8786477668	0	37227	0	9274261235	6130244	12939911	145930	4	162	1	7
1677747303	145	782567	786508	0	1734708	8899930870	0	37227	0	9394554414	6209787	13120366	147894	4	165	1	7
1677747305	147	782571	786512	0	1740880	9029605446	0	37227	0	9532043900	6300662	13282538	149716	4	167	1	7
1677747307	149	780811	784752	0	1740236	9142459280	0	37227	0	9651701991	6379790	13464372	151699	4	169	1	7
1677747309	151	780815	784756	0	1740236	9267146928	0	37227	0	9783904635	6467177	13635521	153623	4	171	1	7
1677747311	153	781123	785064	0	1711252	9372073450	0	37227	0	9895155570	6540722	13792322	155356	4	174	1	7
1677747313	155	781127	785068	0	1740200	9488081641	0	37227	0	10018155056	6622019	13968245	157343	5	176	1	7
1677747315	157	784199	788140	0	1740492	9621403386	0	37227	0	10159511847	6715455	14155977	159430	5	178	1	7
1677747317	159	784199	788140	0	1740492	9759115483	0	37227	0	10305522740	6811955	14341153	161516	5	181	1	7
1677747319	161	779699	783640	0	1735888	9854142357	0	37227	0	10406280664	6878604	14528423	163562	5	183	1	7
1677747321	163	786707	790648	0	1735888	9980972205	0	37227	0	10540753182	6967475	14720051	165728	5	185	1	7
1677747323	165	790811	794752	0	1735700	10101494037	0	37227	0	10668539843	7051956	14982177	168681	5	188	1	7
1677747325	167	792859	796800	0	1749536	10221946959	0	37227	0	10796251442	7136363	15282726	172116	5	190	1	7
1677747327	169	783663	787604	0	1736124	10321255719	0	37227	0	10901546306	7205975	15506776	174633	5	192	1	7
1677747329	171	783663	787604	0	1736124	10446888825	0	37227	0	11034748951	7293993	15668333	176488	5	195	1	7
1677747331	173	788767	792708	0	1745512	10556396177	0	37227	0	11150857461	7370758	15811676	178062	5	197	1	7
1677747333	175	788767	792708	0	1745512	10683089232	0	37227	0	11285185306	7459537	15968672	179828	5	199	1	7
1677747335	177	792867	796808	0	1745512	10798710652	0	37227	0	11407775619	7540576	16128061	181589	5	202	1	7
1677747337	179	792875	796816	0	1746484	10923783366	0	37227	0	11540385653	7628222	16303937	183569	5	204	1	7
1677747339	181	792891	796832	0	1746484	11034355459	0	37227	0	11657623119	7705732	16482249	185549	5	206	1	7
1677747341	183	792891	796832	0	1746484	11155214088	0	37227	0	11785764852	7790422	16652657	187467	5	208	1	7
1677747343	185	792899	796840	0	1747904	11274041333	0	37227	0	11911754623	7873713	16837894	189524	6	211	1	7
1677747345	187	792903	796844	0	1747904	11404374820	0	37227	0	12049941802	7965038	17029000	191686	6	213	1	7
1677747347	189	781923	785864	0	1711992	11504701449	0	37227	0	12156315629	8035357	17156286	193099	6	215	1	7
1677747349	191	783975	787916	0	1741292	11624925813	0	37227	0	12283814575	8119643	17344801	195228	6	217	1	7
1677747351	193	788803	792744	0	1743312	11761241745	0	37227	0	12428318917	8215168	17574304	197796	6	220	1	7
1677747353	195	790859	794800	0	1744376	11893513992	0	37227	0	12568563422	8307872	17778007	200099	6	222	1	7
1677747355	197	777555	781496	0	1771376	12014891378	0	37227	0	12697254764	8392921	18023181	202885	6	224	1	7
1677747357	199	784719	788660	0	1740172	12135241158	0	37227	0	12824858452	8477274	18228739	205179	6	227	1	7
1677747359	201	795787	799728	0	1809956	12254007199	0	37227	0	12950782073	8560505	18412340	207251	6	229	1	7
1677747361	203	769039	772980	0	1699060	12398329116	0	37227	0	13103803705	8661671	18601497	209347	6	231	1	7
1677747363	205	787091	791032	0	1746404	12526262247	0	37227	0	13239445878	8751314	18790669	211481	6	234	1	7
1677747365	207	750039	753980	0	1679932	12659326172	0	37227	0	13380529549	8844573	18978425	213569	6	236	1	7
1677747367	209	778607	782548	0	1737812	12792911743	0	37227	0	13522166139	8938192	19167000	215698	6	239	1	7
1677747369	211	744211	748152	0	1674092	12923521589	0	37227	0	13660649165	9029747	19359338	217833	6	241	1	7
1677747371	213	780707	784648	0	1708668	13050303165	0	37227	0	13795070002	9118576	19566591	220220	6	243	1	7
1677747373	215	784763	788704	0	1739728	13183673846	0	37227	0	13936478911	9212049	19759189	222362	7	246	1	7
1677747375	217	788863	792804	0	1739728	13308873518	0	37227	0	14069223557	9299784	19934041	224332	7	248	1	7
1677747377	219	741539	745480	0	1671532	13431685668	0	37227	0	14199437857	9385861	20077981	225912	7	251	1	7
1677747379	221	779839	783780	0	1738908	13541346308	0	37227	0	14315706879	9462706	20217297	227472	7	253	1	7
1677747381	223	781891	785832	0	1738908	13674582275	0	37227	0	14456973248	9556088	20415903	229686	7	255	1	7
1677747383	225	781895	785836	0	1738908	13818099582	0	37227	0	14609139113	9656655	20674807	232630	7	258	1	7
1677747385	227	783943	787884	0	1738908	13946986718	0	37227	0	14745794153	9746985	20859663	234682	7	260	1	7
1677747387	229	783959	787900	0	1739140	14096018289	0	37227	0	14903807163	9851425	21063645	236988	7	263	1	7
1677747389	231	778659	782600	0	1737952	14223954314	0	37227	0	15039454049	9941092	21215812	238662	7	265	1	7
1677747391	233	778659	782600	0	1737952	14366597559	0	37227	0	15190691833	10041030	21392700	240691	7	268	1	7
1677747393	235	782731	786672	0	1741144	14506689450	0	37227	0	15339226764	10139209	21609185	243112	7	270	1	7
1677747395	237	782743	786684	0	1741144	14640665062	0	37227	0	15481276802	10233101	21838074	245708	7	273	1	7
1677747397	239	774247	778188	0	1704228	14767814802	0	37227	0	15616090143	10322218	22022011	247749	7	275	1	7
1677747399	241	783319	787260	0	1742596	14892983285	0	37227	0	15748801912	10409933	22200441	249762	7	278	1	7
1677747401	243	785983	789924	0	1742596	15022288241	0	37227	0	15885900426	10500561	22386381	251825	7	280	1	7
1677747403	245	785987	789928	0	1743208	15159953178	0	37227	0	16031861461	10597030	22608617	254347	7	283	1	7
1677747405	247	788883	792824	0	1742860	15282450938	0	37227	0	16161743272	10682897	22809357	256583	8	285	1	7
1677747407	249	788895	792836	0	1742860	15399562041	0	37227	0	16285911700	10764961	22963331	258334	8	287	1	7
1677747409	251	780455	784396	0	1739716	15530953085	0	37227	0	16425223038	10857062	23130553	260157	8	289	1	7
1677747411	253	788903	792844	0	1742988	15673808864	0	37227	0	16576688848	10957184	23333014	262412	8	292	1	7
1677747413	255	788903	792844	0	1742988	15798078682	0	37227	0	16708446234	11044249	23505244	264390	8	294	1	7
1677747415	257	780523	784464	0	1710488	15898414942	0	37227	0	16814831316	11114589	23633660	265791	8	296	1	7
