Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677751476	1	242997	245316	0	458280	2600563	0	34540	0	0	0	0	0	0	0	1	1
1677751478	3	521626	525676	0	1121888	37270399	0	36285	0	44408	63	10216	54	0	1	1	6
1677751480	5	585058	589108	0	1245532	39435023	0	36331	0	44943	69	11522	64	0	3	1	6
1677751482	7	608754	612804	0	1269396	39435023	0	36331	0	45335	74	12373	70	0	5	1	6
1677751484	9	634946	638996	0	1294284	39435023	0	36377	0	45551	77	13237	75	0	7	1	6
1677751486	11	646410	650460	0	1305500	39435023	0	36377	0	45776	80	14044	81	0	9	1	6
1677751488	13	666510	670560	0	1471924	39624951	0	36861	0	253839	302	35821	226	0	11	1	6
1677751490	15	674686	678736	0	1567968	39738882	0	37131	0	378862	438	50918	332	0	13	1	6
1677751492	17	1025546	1029596	0	2260840	235663395	0	37227	0	208119826	137862	434965	4472	0	16	1	13
1677751494	19	1053658	1057708	0	2353804	774845796	0	37243	0	779799359	515752	1220797	13313	0	24	1	13
1677751496	21	1089698	1093748	0	2419340	1269225332	0	37243	0	1303975120	862236	1993786	22012	0	32	1	13
1677751498	23	1084854	1088904	0	2288524	1846041072	0	37243	0	1915849007	1266740	2938368	32612	1	40	1	13
1677751500	25	1082954	1087004	0	2360504	2406166913	0	37243	0	2509567216	1659214	3745409	41620	1	48	1	13
1677751502	27	1092738	1096788	0	2294968	2959911602	0	37243	0	3096566296	2047242	4572505	50850	1	56	1	13
1677751504	29	1099758	1103808	0	2299144	3564128924	0	37243	0	3737441508	2470847	5442950	60659	2	65	1	13
1677751506	31	1100970	1105020	0	2364680	4079722007	0	37243	0	4283873398	2832123	6297415	70173	2	73	1	13
1677751508	33	1107094	1111144	0	2299144	4641794599	0	37243	0	4879819669	3226018	7223328	80651	2	81	1	13
1677751510	35	1127826	1131876	0	2372176	5203991931	0	37243	0	5475906096	3620104	8136710	90826	2	88	1	13
1677751512	37	1132134	1136184	0	2437712	5721317894	0	37243	0	6024407813	3982624	8878438	99206	3	95	1	13
1677751514	39	1131102	1135152	0	2437712	6289731474	0	37243	0	6627079093	4380984	9622738	107580	3	103	1	13
1677751516	41	1123718	1127768	0	2437712	6872687755	0	37243	0	7245172216	4789575	10444249	116744	3	111	1	13
1677751518	43	1134866	1138916	0	2437712	7470530782	0	37243	0	7879184377	5208570	11374147	127345	4	119	1	13
1677751520	45	1123126	1127176	0	2398500	8082461745	0	37243	0	8527851817	5637345	12364534	138479	4	128	1	13
1677751522	47	1101558	1105608	0	2362260	8714876967	0	37243	0	9198380910	6080551	13329183	149251	4	137	1	13
1677751524	49	1116982	1121032	0	2311752	9301052316	0	37243	0	9820173548	6491553	14169110	158595	4	145	1	13
1677751526	51	1127406	1131456	0	2377288	9945017624	0	37243	0	10502760587	6942685	15190812	170248	5	154	1	13
1677751528	53	1134130	1138180	0	2377288	10495666647	0	37243	0	11087044385	7328856	15992674	179219	5	161	1	13
1677751530	55	1123378	1127428	0	2377288	11087758676	0	37243	0	11714296703	7743418	16844325	188747	5	170	1	13
1677751532	57	1140702	1144752	0	2508360	11660182348	0	37243	0	12321218775	8144578	17734824	198806	6	178	1	13
1677751534	59	1150182	1154232	0	2508360	12274168986	0	37243	0	12972275075	8574889	18565931	208162	6	186	1	13
1677751536	61	1149430	1153480	0	2508360	12874893140	0	37243	0	13609133418	8995819	19380170	217289	6	194	1	13
1677751538	63	1167062	1171112	0	2508360	13370826103	0	37243	0	14134950257	9343316	20073754	225130	6	201	1	13
1677751540	65	1167614	1171664	0	2508360	13879200599	0	37243	0	14673960840	9699566	20893093	234328	7	209	1	13
1677751542	67	1163202	1167252	0	2442824	14356525445	0	37243	0	15180051851	10034068	21622786	242578	7	215	1	13
1677751544	69	1159462	1163512	0	2442824	14906804359	0	37243	0	15763614983	10419764	22384460	251068	7	223	1	13
1677751546	71	1162146	1166196	0	2508360	15570330190	0	37243	0	16467003277	10884643	23346802	261921	7	232	1	13
1677751548	73	1137098	1141148	0	2403536	16187733007	0	37243	0	17121614843	11317322	24214256	271637	8	241	1	13
1677751550	75	1144018	1148068	0	2498368	16840376298	0	37243	0	17813587760	11774659	25137977	282066	8	250	1	13
1677751552	77	1138214	1142264	0	2367296	17431933086	0	37243	0	18440796270	12189233	25946143	291091	8	259	1	13
1677751554	79	1145246	1149296	0	2432832	18043371735	0	37243	0	19089080498	12617682	26772689	300422	9	267	1	13
1677751556	81	1152734	1156784	0	2432832	18645745432	0	37243	0	19727825564	13039883	27634228	310068	9	275	1	13
1677751558	83	1161342	1165392	0	2432832	19247008202	0	37243	0	20365251495	13461141	28460517	319364	9	284	1	13
1677751560	85	1159594	1163644	0	2367296	19778031292	0	37243	0	20928333447	13833308	29203261	327735	10	291	1	13
