Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677752963	2	409336	412528	0	613576	36301965	0	35972	0	579	7	655	5	0	0	1	1
1677752965	4	528429	532404	0	1193532	37269397	0	36286	0	47321	95	12439	75	0	2	1	6
1677752967	6	607845	611820	0	1269548	39434021	0	36332	0	48377	108	13829	85	0	4	1	6
1677752969	8	608021	611996	0	1269548	39434021	0	36332	0	49765	124	15421	99	0	6	1	6
1677752971	10	646901	650876	0	1306808	39434021	0	36378	0	53623	164	19895	135	0	8	1	6
1677752973	12	647531	651808	0	1453904	39623965	0	36820	0	1187904	1163	92262	619	0	10	1	6
1677752975	14	675742	680028	0	1540796	39699302	0	37064	0	4734383	3755	151237	1215	0	12	1	6
1677752977	16	709398	713684	0	5980940	39975808	0	37244	0	37150310	26336	306584	3223	0	14	1	69
1677752979	18	1106502	1110788	0	6047480	272051588	0	37292	0	356994499	240772	1705468	17422	1	15	1	69
1677752981	20	3998810	4003096	0	9548316	3933127871	0	37292	0	4305757547	2851331	5944703	66425	4	90	1	69
1677752983	22	4228120	4232392	0	9099048	6700342619	0	37292	0	7240350304	4790982	9687759	108174	6	155	1	69
1677752985	24	4359017	4362992	0	9361192	7934487888	0	37292	0	8550621494	5657433	11779769	131229	6	186	1	69
1677752987	26	4539149	4543124	0	9593124	10666885452	0	37292	0	11451501299	7574658	15873016	176422	8	242	1	69
1677752989	28	4616357	4620332	0	9855268	13256283088	0	37292	0	14195820937	9388188	19870265	221562	9	308	1	69
1677752991	30	4471829	4475804	0	8089892	14267773790	0	37292	0	15268285191	10097241	21562091	240181	10	336	1	69
1677752993	32	4703789	4707764	0	9204004	15905267595	0	37292	0	17006485990	11246250	24339853	270324	11	369	1	69
1677752995	34	4879349	4883324	0	9732604	19016291816	0	37292	0	20305637796	13426367	28606060	318621	13	443	1	69
1677752997	36	4975957	4979932	0	9863676	21022333249	0	37292	0	22431902352	14831517	31342223	349387	14	495	1	69
1677752999	38	4922802	4926816	0	8948804	21705826434	0	37292	0	23156671589	15310987	32526314	362014	15	508	1	69
1677753001	40	5269901	5273876	0	9710920	24329538740	0	37292	0	25941773186	17151696	36000097	399837	16	560	1	69
1677753003	42	5358937	5362912	0	10186176	27097046673	0	37292	0	28878303799	19092346	39843804	442580	18	625	1	69
1677753005	44	5509341	5513316	0	9701956	29396580867	0	37292	0	31316350085	20703995	43124009	478829	19	676	1	69
1677753007	46	5787337	5791312	0	10517688	31327023995	0	37292	0	33363069865	22056635	45707198	507433	20	713	1	69
1677753009	48	5829608	5835860	0	10648760	32491877747	0	37292	0	34598048153	22872753	47525646	528260	21	742	1	69
1677753011	50	5831128	5837360	0	10128560	33238780342	0	37292	0	35389985859	23396494	48783145	541704	22	757	1	69
1677753013	52	6242504	6248736	0	11150740	35863171712	0	37292	0	38180151268	25240343	52462509	582147	23	802	1	69
1677753015	54	6306712	6312944	0	11118208	38255863530	0	37308	0	40719364097	26918545	56036852	621360	25	850	1	69
1677753017	56	6370077	6374052	0	11118208	39656388817	0	37308	0	42204242409	27899849	58006886	643722	26	882	1	69
1677753019	58	6370077	6374052	0	11118208	39811551105	0	37308	0	42368753821	28008560	58282418	646901	26	888	1	69
1677753021	60	6370163	6374052	0	11118208	39811551105	0	37308	0	42368755150	28008577	58284399	646916	27	889	1	69
1677753023	62	6370163	6374052	0	11118208	39825108564	0	37308	0	42383266658	28018176	58306432	647165	27	891	1	69
1677753025	64	6382943	6386892	0	11054152	40745055925	0	37308	0	43362891034	28666104	59811824	662980	28	905	1	69
1677753027	66	6472615	6476564	0	11316296	43144565907	0	37308	0	45910560773	30349872	63320791	701562	29	952	1	69
1677753029	68	6562879	6566828	0	11578440	45087904462	0	37308	0	47969406140	31710588	66009797	731915	31	993	1	69
1677753031	70	6517185	6521240	0	11054152	46648232661	0	37308	0	49627519629	32806741	68565572	759283	32	1019	1	69
1677753033	72	6768597	6772652	0	11775048	49688307612	0	37308	0	52850684039	34936899	72347413	801157	33	1075	1	69
1677753035	74	6777211	6781160	0	11775048	51000044103	0	37308	0	54241643639	35856268	74284900	822892	34	1101	1	69
1677753037	76	6751475	6755424	0	11316296	51952810364	0	37308	0	55251674251	36524074	75861471	840092	35	1116	1	69
1677753039	78	6898535	6902484	0	11643976	54187105383	0	37308	0	57625902578	38093237	78972377	874093	36	1152	1	69
1677753041	80	6891560	6895520	0	11539168	55284002946	0	37308	0	58788931068	38861820	80742172	894323	37	1176	1	69
1677753043	82	6863124	6867084	0	11349164	55804107080	0	37308	0	59340379938	39226654	81684475	904119	37	1185	1	69
1677753045	84	6958864	6962824	0	11938988	58732731590	0	37308	0	62450232611	41281825	85635933	947352	39	1236	1	69
1677753047	86	7086824	7090784	0	11820488	61789670297	0	37308	0	65690530246	43423500	89568462	990735	40	1290	1	69
1677753049	88	7089188	7093148	0	11653180	63100950206	0	37308	0	67086196867	44346296	91595273	1012297	41	1310	1	69
1677753051	90	7174360	7178320	0	12243004	66137252810	0	37308	0	70308856889	46476005	95441288	1055300	43	1366	1	69
1677753053	92	7159468	7163428	0	11951560	67397632686	0	37308	0	71644777379	47359104	97513607	1078347	44	1391	1	69
1677753055	94	7307416	7311376	0	12062352	69975918368	0	37308	0	74381916743	49168240	101298516	1119289	45	1434	1	69
1677753057	96	7360752	7364712	0	12137612	71753842111	0	37308	0	76266588488	50413878	103900034	1148454	47	1469	1	69
1677753059	98	7445680	7449640	0	12232432	74289594112	0	37308	0	78955166789	52190944	107533548	1188352	48	1514	1	69
1677753061	100	7531648	7535608	0	12534476	76471758623	0	37308	0	81272076841	53722389	110822986	1224181	49	1551	1	69
1677753063	102	7604056	7608016	0	12432900	78929349431	0	37308	0	83876690360	55444079	114341306	1262936	51	1594	1	69
1677753065	104	7668824	7672784	0	12432900	81310452669	0	37308	0	86400585916	57112165	117366179	1296673	52	1637	1	69
1677753067	106	7879120	7883080	0	12850660	84350327106	0	37308	0	89623790845	59242524	120814293	1334396	54	1691	1	69
1677753069	108	7964616	7968576	0	12981732	86911038011	0	37308	0	92338752436	61037125	124207977	1371264	56	1737	1	69
1677753071	110	8036468	8040428	0	12785124	89589858749	0	37308	0	95184669082	62918190	127633552	1408952	57	1789	1	69
1677753073	112	7979832	7983792	0	12658804	91995147279	0	37308	0	97729165469	64600005	131122688	1447545	59	1834	1	69
1677753075	114	8053908	8057868	0	12789876	94532140189	0	37324	0	100419395587	66378144	134262538	1482221	60	1881	1	69
1677753077	116	8058972	8062932	0	12789876	96562223833	0	37324	0	102571459287	67800311	136687384	1509609	61	1922	1	69
1677753079	118	8058972	8062932	0	12789876	96748160430	0	37324	0	102768612696	67930767	137101107	1513790	62	1928	1	69
1677753081	120	7977436	7981396	0	12462196	98975373874	0	37324	0	105130321759	69491950	140002799	1545212	64	1968	1	69
1677753083	122	7991756	7995716	0	12658804	100776843129	0	37324	0	107040531024	70754488	142571224	1573967	65	2004	1	69
1677753085	124	7982448	7986408	0	12462196	102257435662	0	37324	0	108612059991	71793322	145244792	1602965	66	2032	1	69
1677753087	126	7999784	8003744	0	12593268	104634794003	0	37324	0	111136352426	73461772	148871233	1642241	67	2073	1	69
