Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677890106	1	245267	247704	0	458244	2600671	0	34640	0	0	0	0	0	0	0	1	1
1677890108	3	514035	518204	0	1095900	37247077	0	36386	0	24054	88	17416	119	0	1	1	6
1677890110	5	581099	585268	0	1251472	39441921	0	36432	0	56316	112	19109	132	0	3	1	6
1677890112	7	612559	616728	0	1283316	39441921	0	36432	0	56556	115	19865	137	0	5	1	6
1677890114	9	639499	643668	0	1311948	39441921	0	36432	0	56841	119	20738	144	0	7	1	6
1677890116	11	654275	658444	0	1323308	39441921	0	36478	0	56991	121	21404	148	0	9	1	6
1677890118	13	659335	663504	0	1416700	39592569	0	36878	0	241018	363	49567	342	0	11	1	6
1677890120	15	678271	682440	0	1552140	39702719	0	37164	0	367508	504	63494	443	0	12	1	6
1677890122	17	687199	691368	0	1590372	39739962	0	37310	0	412128	563	70049	489	0	14	1	6
1677890124	19	1379311	1383480	0	2974256	440708441	0	37360	0	425622028	282009	905940	9440	0	25	1	21
1677890126	21	1524767	1528936	0	3293308	1088999366	0	37360	0	1113042682	736405	1941471	21166	1	43	1	21
1677890128	23	1535983	1540152	0	3293308	1368071419	0	37360	0	1408951446	932052	2403880	26351	1	52	1	21
1677890130	25	1610359	1614528	0	3326956	2033781351	0	37360	0	2114886824	1398813	3628173	40107	1	70	1	21
1677890132	27	1689207	1693376	0	3556424	2659656797	0	37360	0	2778749846	1837619	4657423	51794	1	87	1	21
1677890134	29	1695079	1699248	0	3493032	2964402041	0	37360	0	3101535403	2050894	5143714	57373	2	97	1	21
1677890136	31	1695079	1699248	0	3493032	3019196517	0	37360	0	3159631945	2089290	5232192	58391	2	100	1	21
1677890138	33	1637215	1641384	0	3253728	3164305130	0	37360	0	3313519252	2191186	5520459	61377	2	105	1	21
1677890140	35	1743031	1747200	0	3508568	3960796881	0	37360	0	4158025813	2749392	6932011	77321	2	124	1	21
1677890142	37	1807551	1811720	0	3574104	4494319754	0	37360	0	4723721481	3123360	7851484	87687	2	137	1	21
1677890144	39	1740275	1744444	0	3508568	5220923560	0	37360	0	5494142385	3632684	9085068	101509	3	156	1	21
1677890146	41	1691407	1695576	0	3407032	6032997162	0	37360	0	6355177736	4201837	10341830	115688	3	177	1	21
1677890148	43	1675059	1679228	0	3246052	6747100128	0	37360	0	7112588386	4702572	11487588	128472	4	196	1	21
1677890150	45	1706463	1710632	0	3442660	7526187248	0	37360	0	7938513804	5248433	12729375	142594	4	215	1	21
1677890152	47	1749163	1753332	0	3442660	8240017511	0	37360	0	8695616948	5748929	13886829	155546	4	233	1	21
1677890154	49	1758039	1762208	0	3508196	9020353706	0	37360	0	9523041834	6295867	15112235	169311	5	253	1	21
1677890156	51	1750351	1754520	0	3442660	9762290286	0	37360	0	10309594543	6815788	16309189	182766	5	272	1	21
1677890158	53	1768647	1772816	0	3508196	10570030270	0	37360	0	11165735785	7381619	17606325	197439	6	292	1	21
1677890160	55	1743795	1747964	0	3377124	11337982858	0	37360	0	11979997407	7919904	18888101	211854	6	312	1	21
1677890162	57	1764007	1768176	0	3442660	12095145134	0	37360	0	12782800548	8450528	20130134	225849	6	332	1	21
1677890164	59	1746551	1750720	0	3311588	12776636045	0	37360	0	13505369469	8928134	21232998	238251	7	350	1	21
1677890166	61	1761983	1766152	0	3442660	13512219233	0	37360	0	14285345271	9443632	22275788	250066	7	369	1	21
1677890168	63	1769663	1773832	0	3442660	14278916927	0	37360	0	15098209958	9980969	23428704	262923	7	390	1	21
1677890170	65	1753959	1758128	0	3311588	15122863149	0	37360	0	15993020186	10572358	24637090	276576	8	412	1	21
1677890172	67	1762071	1766240	0	3311588	15967318310	0	37360	0	16888390268	11164247	26036700	292229	8	434	1	21
1677890174	69	1770383	1774552	0	3377124	16798521649	0	37360	0	17769711297	11746768	27330707	306827	9	455	1	21
1677890176	71	1795071	1799240	0	3508196	17632564228	0	37360	0	18654003087	12331191	28665793	321749	9	478	1	21
1677890178	73	1833435	1837604	0	3508196	18364721083	0	37360	0	19430293255	12844294	29768973	334085	9	498	1	21
1677890180	75	1844391	1848560	0	3508196	19150750335	0	37360	0	20263699894	13395125	30941512	347286	10	520	1	21
1677890182	77	1847311	1851480	0	3508196	19841125467	0	37360	0	20996081921	13879210	32076949	360111	10	540	1	21
1677890184	79	1800419	1804588	0	3442660	20559181125	0	37360	0	21757161176	14382313	33140788	372020	11	561	1	21
1677890186	81	1776291	1780460	0	3389604	21336511359	0	37360	0	22581214859	14926964	34448261	386701	11	583	1	21
1677890188	83	1755579	1759748	0	3360308	22006046619	0	37360	0	23291105278	15396170	35488636	398401	12	603	1	21
1677890190	85	1731663	1735832	0	3231504	22786498817	0	37360	0	24118618326	15943162	36753272	412556	12	625	1	21
1677890192	87	1767195	1771364	0	3428112	23553504590	0	37360	0	24932005214	16480774	37918867	425681	12	646	1	21
1677890194	89	1810231	1814400	0	3428112	24279866367	0	37360	0	25701981285	16989673	39001392	437805	13	668	1	21
