Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677881978	2	455098	458324	0	657148	36331373	0	36072	0	141	2	333	2	0	0	1	1
1677881980	4	531114	535588	0	1206428	37276062	0	36385	0	58139	117	20101	139	0	2	1	6
1677881982	6	612478	616952	0	1282768	39440686	0	36431	0	58289	119	22138	153	0	4	1	6
1677881984	8	640046	644520	0	1311492	39440686	0	36431	0	58574	123	23210	161	0	6	1	6
1677881986	10	654558	659032	0	1323220	39440686	0	36477	0	58799	126	24079	168	0	8	1	6
1677881988	12	654722	659196	0	1323220	39440686	0	36477	0	58949	128	25076	173	0	10	1	6
1677881990	14	675578	680052	0	1490384	39627154	0	36977	0	277552	386	52416	357	0	12	1	6
1677881992	16	682626	687100	0	1585284	39738711	0	37247	0	409367	547	70411	481	0	13	1	6
1677881994	18	773550	778024	0	1729720	86336259	0	37327	0	49822137	33247	178497	1644	0	16	1	7
1677881996	20	785534	790008	0	1729720	159113003	0	37327	0	126990502	84276	331835	3357	0	18	1	7
1677881998	22	785562	790036	0	1729720	213712065	0	37327	0	184889215	122594	448569	4645	0	21	1	7
1677882000	24	757982	762456	0	1696636	266365869	0	37327	0	240725678	159541	550650	5762	0	23	1	7
1677882002	26	785322	789796	0	1753384	344562199	0	37327	0	323639765	214369	665991	7036	0	25	1	7
1677882004	28	794826	799300	0	1761484	417995597	0	37327	0	401503261	265852	807145	8611	0	29	1	7
1677882006	30	794842	799316	0	1761484	497280888	0	37327	0	485577568	321470	947898	10173	0	31	1	7
1677882008	32	787402	791876	0	1755424	572446882	0	37327	0	565284181	374207	1074510	11536	0	34	1	7
1677882010	34	787410	791884	0	1755424	651644543	0	37327	0	649253940	429697	1174714	12679	0	37	1	7
1677882012	36	787434	791908	0	1755424	739126624	0	37327	0	742017068	491049	1293213	13979	0	40	1	7
1677882014	38	755978	760452	0	1694360	811677226	0	37327	0	818952146	541958	1401991	15136	0	43	1	7
1677882016	40	792722	797196	0	1731232	877198718	0	37327	0	888422123	587871	1495556	16207	0	45	1	7
1677882018	42	792746	797220	0	1760528	956473144	0	37327	0	972482948	643471	1613329	17502	0	48	1	7
1677882020	44	792842	797316	0	1760528	1014817546	0	37327	0	1034350200	684398	1738707	18854	0	50	1	7
1677882022	46	799350	803824	0	1760528	1096831990	0	37327	0	1121308138	741875	1897894	20647	0	53	1	7
1677882024	48	792138	796612	0	1730468	1174272686	0	37327	0	1203416666	796147	2032851	22163	1	56	1	7
