Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677890752	2	451141	454136	0	655728	36331284	0	36072	0	75	1	333	2	0	0	1	1
1677890754	4	529402	533480	0	1206944	37275979	0	36386	0	57911	119	18577	130	0	2	1	6
1677890756	6	610374	614452	0	1282848	39440603	0	36432	0	58136	122	19534	137	0	4	1	6
1677890758	8	637694	641772	0	1311568	39440603	0	36432	0	58361	125	20341	143	0	6	1	6
1677890760	10	652354	656432	0	1323312	39440603	0	36478	0	58597	128	21093	148	0	8	1	6
1677890762	12	652542	656620	0	1323312	39440603	0	36478	0	59123	134	22135	156	0	10	1	6
1677890764	14	675202	679280	0	1521500	39664428	0	37020	0	326335	463	58446	410	0	12	1	6
1677890766	16	686370	690448	0	1591260	39738628	0	37248	0	411992	558	68287	474	0	14	1	6
1677890768	18	723490	727568	0	3787248	43877461	0	37328	0	4931202	4254	255565	1833	0	15	1	37
1677890770	20	2370098	2374176	0	5530156	1392057533	0	37344	0	1437111179	950850	2642721	28767	1	46	1	37
1677890772	22	2453610	2457688	0	5661228	3108172053	0	37344	0	3256603505	2153181	5279602	58954	2	88	1	37
1677890774	24	2601042	2605120	0	5344040	4272350330	0	37360	0	4491072096	2969577	7330685	81523	3	118	1	37
1677890776	26	2729482	2733560	0	5775128	5770931541	0	37360	0	6080532027	4019982	9437564	105355	3	158	1	37
1677890778	28	2735562	2739640	0	5447448	7382860775	0	37360	0	7789030943	5149270	11912540	133129	4	200	1	37
1677890780	30	2933706	2937784	0	5975956	8961748640	0	37360	0	9463078387	6255625	14310450	160282	5	242	1	37
1677890782	32	3150798	3154876	0	5837416	10290028593	0	37360	0	10871621641	7186804	16455650	184142	6	283	1	37
1677890784	34	3335374	3339452	0	6325464	11644310803	0	37360	0	12307364390	8135678	18417956	206250	7	323	1	37
1677890786	36	3352254	3356332	0	6285848	12995169946	0	37360	0	13739637340	9082259	20403049	228635	8	367	1	37
1677890788	38	3351662	3355740	0	6023704	14424725045	0	37376	0	15255352913	10084016	22432249	251562	8	413	1	37
1677890790	40	3247454	3251532	0	5892632	15742273587	0	37376	0	16652358607	11007307	24353149	273158	9	459	1	37
1677890792	42	3118570	3122648	0	5768440	16814876995	0	37376	0	17789565251	11758926	25879859	290364	10	497	1	37
1677890794	44	3157258	3161336	0	5702904	17942309180	0	37376	0	18984948557	12548959	27672790	310461	10	537	1	37
1677890796	46	3195074	3199152	0	5899512	19277141241	0	37376	0	20400239860	13484409	29726015	333517	11	584	1	37
1677890798	48	3196590	3200668	0	5702904	20648959934	0	37376	0	21854741407	14445709	31705936	355855	12	629	1	37
1677890800	50	3163374	3167452	0	5571832	21861108242	0	37376	0	23139957707	15295175	33525374	376362	12	672	1	37
1677890802	52	3190346	3194424	0	5637368	23181479833	0	37376	0	24540052772	16220523	35431462	397876	13	719	1	37
1677890804	54	3269910	3273988	0	5702904	24487687158	0	37376	0	25925130530	17136057	37458511	420574	14	764	1	37
1677890806	56	3307602	3311680	0	5899512	25783760402	0	37376	0	27299042988	18044032	39383395	442397	15	812	1	37
1677890808	58	3345678	3349756	0	5833976	26992512735	0	37376	0	28580644059	18891046	41142792	462173	15	855	1	37
1677890810	60	3370510	3374588	0	5833976	28191287013	0	37376	0	29851676011	19731127	42864763	481531	16	904	1	37
1677890812	62	3357970	3362048	0	5702904	29224923096	0	37376	0	30947620456	20455544	44473537	499491	16	947	1	37
1677890814	64	3378734	3382812	0	5768440	29845445830	0	37376	0	31605530266	20890277	45450631	510753	17	980	1	37
1677890816	66	3432354	3436432	0	5833976	31035763810	0	37376	0	32867589610	21724406	47204547	530439	17	1028	1	37
1677890818	68	3428030	3432108	0	5768440	32244538056	0	37376	0	34149252650	22571537	48991343	550515	18	1076	1	37
1677890820	70	3475634	3479712	0	5906880	33032253557	0	37376	0	34984531154	23123573	50165638	563785	19	1114	1	37
1677890822	72	3518630	3522708	0	5972416	33840220707	0	37376	0	35841186842	23689820	51455311	578233	19	1149	1	37
1677890824	74	3531182	3535260	0	5906880	34962161151	0	37376	0	37030652854	24475934	53203013	597993	20	1198	1	37
1677890826	76	3520382	3524460	0	5710272	35785376068	0	37376	0	37903481589	25052843	54596600	613657	20	1238	1	37
1677890828	78	3551194	3555272	0	6037952	36930326257	0	37376	0	39117441338	25855209	56390819	633801	21	1284	1	37
1677890830	80	3591566	3595644	0	6126684	37949214391	0	37376	0	40197735415	26569172	57852514	650352	21	1329	1	37
