Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677694785	2	404092	408180	0	613716	36302001	0	35936	0	451	5	709	6	0	0	1	1
1677694787	4	537151	542128	0	1207476	45849456	0	36372	0	170316	150	12398	68	0	2	1	6
1677694789	6	617767	622744	0	1283648	48014080	0	36418	0	170532	153	13262	73	0	4	1	6
1677694791	8	617827	622804	0	1283648	48014080	0	36418	0	170843	157	14155	80	0	6	1	6
1677694793	10	655679	660656	0	1320060	48014080	0	36464	0	171134	161	15222	88	0	8	1	6
1677694795	12	656187	661164	0	1466832	48698778	0	36890	0	904209	735	44157	289	0	10	1	6
1677694797	14	678707	683684	0	1547944	48972726	0	37118	0	1198026	971	56874	379	0	12	1	6
1677694799	16	696971	701948	0	1595476	49109679	0	37298	0	1344954	1090	63456	423	0	14	1	6
1677694801	18	884399	889376	0	1932824	219222661	0	37314	0	181753451	120881	749083	7288	0	17	1	9
1677694803	20	839299	844276	0	1832192	425389886	0	37330	0	400392989	265982	1510041	14916	0	20	1	9
1677694805	22	883759	888736	0	1861692	637113467	0	37330	0	624911576	414835	2246142	22287	0	23	1	9
1677694807	24	856879	861856	0	1834620	813586998	0	37330	0	812052595	538931	2812975	27854	0	26	1	9
1677694809	26	858675	863652	0	1836092	1011717735	0	37330	0	1022162298	678290	3529378	35055	1	29	1	9
1677694811	28	895871	900848	0	1963816	1223733756	0	37346	0	1246989107	827323	4191452	41530	1	33	1	9
1677694813	30	861747	866724	0	1927024	1423790761	0	37346	0	1459131499	967910	4784415	47361	1	35	1	9
1677694815	32	860987	865964	0	1901752	1638739837	0	37346	0	1687062226	1118918	5361720	53031	1	39	1	9
1677694817	34	863175	868152	0	1901768	1850743121	0	37346	0	1911869522	1267861	5945399	58759	1	42	1	9
1677694819	36	875427	880404	0	1861488	2056595388	0	37346	0	2130153357	1412468	6561024	64948	1	46	1	9
1677694821	38	890135	895112	0	1896764	2236027811	0	37346	0	2320427415	1538594	7109248	70247	1	49	1	9
1677694823	40	892595	897572	0	1933324	2448083052	0	37346	0	2545291280	1687594	7682776	75791	2	52	1	9
1677694825	42	891019	895996	0	1961100	2552254197	0	37346	0	2655757621	1760831	7991083	78712	2	54	1	9
1677694827	44	850923	855900	0	1832192	2635783447	0	37346	0	2744332098	1819519	8226130	81047	2	55	1	9
1677694829	46	894067	899044	0	1898680	2850057029	0	37346	0	2971548243	1970079	8791331	86434	2	58	1	9
1677694831	48	890023	895000	0	1959872	3042433529	0	37346	0	3175545151	2105260	9303355	91293	2	62	1	9
1677694833	50	891115	896092	0	1868260	3266147658	0	37346	0	3412771803	2262449	9943545	97568	2	65	1	9
1677694835	52	892263	897240	0	1898684	3479927234	0	37346	0	3639466761	2412698	10553372	103382	2	69	1	9
1677694837	54	883911	888888	0	1892376	3695251341	0	37346	0	3867794484	2563963	11121692	108868	3	72	1	9
1677694839	56	894955	899932	0	1964860	3888859683	0	37346	0	4073096978	2699999	11630274	113725	3	75	1	9
1677694841	58	892487	897464	0	1930820	4114215091	0	37346	0	4312167593	2858379	12260532	119909	3	78	1	9
1677694843	60	858955	863932	0	1835940	4331223512	0	37346	0	4542177497	3010788	12862668	125702	3	82	1	9
