Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677690900	2	454357	458820	0	657184	36329977	0	35976	0	75	1	395	3	0	0	1	1
1677690902	4	544022	549440	0	1211096	45850320	65536	36412	0	170316	150	12832	73	0	2	1	6
1677690904	6	622246	627664	0	1285692	48014944	65536	36458	0	170622	154	13696	78	0	4	1	6
1677690906	8	622802	628220	0	1286144	48014944	65536	36458	0	170772	156	14362	82	0	6	1	6
1677690908	10	660258	665676	0	1322060	48014944	77824	36504	0	171063	160	15429	90	0	8	1	6
1677690910	12	673254	678672	0	1481564	48699081	208896	36946	0	902892	726	43162	280	0	10	1	6
1677690912	14	683018	688436	0	1549672	48973029	208896	37174	0	1196689	962	55257	363	0	12	1	6
1677690914	16	701162	706580	0	1597044	49109409	208896	37354	0	1342300	1072	60722	393	0	14	1	6
1677690916	18	755526	760944	0	1760064	183183072	208896	37354	0	143516037	95296	522798	5202	0	16	1	7
1677690918	20	815018	820436	0	1796968	320472649	208896	37354	0	289101012	191792	991072	10079	0	18	1	7
1677690920	22	787350	792768	0	1769212	454759621	208896	37354	0	431495899	286100	1393559	14291	0	21	1	7
1677690922	24	805130	810548	0	1786896	577606721	208896	37354	0	561760853	372382	1779286	18352	0	23	1	7
1677690924	26	816042	821460	0	1797732	707641122	208896	37354	0	699647478	463720	2180121	22484	0	25	1	7
1677690926	28	796742	802160	0	1778380	830458652	208896	37354	0	829878892	549956	2520156	25980	1	27	1	7
1677690928	30	796878	802296	0	1778476	955023495	208896	37354	0	961962305	637407	2873134	29647	1	29	1	7
1677690930	32	787518	792936	0	1769088	1077394336	208896	37354	0	1091718542	723310	3186304	32836	1	31	1	7
1677690932	34	781002	786420	0	1762412	1201705894	208896	37354	0	1223536295	810626	3525082	36191	1	33	1	7
1677690934	36	812686	818104	0	1794168	1332094720	208896	37354	0	1361795955	902175	3898777	40075	1	35	1	7
