Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677696876	1	239464	242976	0	458004	2600616	0	34504	0	0	0	0	0	0	0	1	1
1677696878	3	533208	538444	0	1137704	45850458	0	36372	0	169925	146	11534	63	0	1	1	6
1677696880	5	595184	600420	0	1259740	48015082	0	36418	0	170639	153	12940	74	0	3	1	6
1677696882	7	620004	625240	0	1284692	48015082	0	36418	0	170789	155	13736	79	0	5	1	6
1677696884	9	638564	643800	0	1302096	48015082	0	36464	0	171065	159	14666	85	0	7	1	6
1677696886	11	657572	662808	0	1320860	48015082	0	36464	0	171380	163	15563	92	0	9	1	6
1677696888	13	678796	684032	0	1517660	48836766	0	37006	0	1051306	854	49033	321	0	11	1	6
1677696890	15	687864	693100	0	1585312	49110681	0	37218	0	1345004	1089	61232	406	0	13	1	6
1677696892	17	1057956	1063192	0	2335104	222870699	0	37330	0	185604866	123235	612184	5947	0	16	1	13
1677696894	19	1065476	1070712	0	2238676	305549423	0	37346	0	273292675	181526	980970	9616	0	18	1	13
1677696896	21	1071988	1077224	0	2235284	704237187	0	37346	0	696063867	461670	2269515	22779	0	23	1	13
1677696898	23	1099696	1104932	0	2276500	1038982694	0	37346	0	1051040634	697024	3354673	33652	1	28	1	13
1677696900	25	1110452	1115688	0	2371968	1171729378	0	37346	0	1191807626	790327	3740340	37465	1	31	1	13
1677696902	27	1115764	1121000	0	2343420	1527246395	0	37346	0	1568793942	1040060	4750878	47622	1	36	1	13
1677696904	29	1077136	1082372	0	2182196	1829361512	0	37362	0	1889164531	1252430	5618583	56018	1	40	1	13
1677696906	31	1109956	1115192	0	2244384	2218888211	0	37378	0	2302211148	1526018	6606694	65709	1	46	1	13
1677696908	33	1076048	1081284	0	2181004	2570495132	0	37378	0	2675100206	1773010	7486339	74356	2	51	1	13
1677696910	35	1067543	1072772	0	2213988	2840868791	0	37378	0	2961754933	1962975	8216752	81348	2	56	1	13
1677696912	37	1068691	1073920	0	2207592	3195987326	0	37378	0	3338333155	2212319	9034288	89486	2	60	1	13
1677696914	39	1107231	1112460	0	2239960	3580960131	0	37394	0	3746520563	2482618	10008403	99132	2	66	1	13
1677696916	41	1109943	1115172	0	2273128	3903770804	0	37394	0	4088824449	2709371	10849490	107329	3	72	1	13
1677696918	43	1114951	1120180	0	2281632	4276632338	0	37394	0	4484193174	2971170	11760652	116335	3	77	1	13
1677696920	45	1077511	1082740	0	2309368	4681840924	0	37394	0	4913868049	3255772	12772934	126143	3	83	1	13
1677696922	47	1110267	1115496	0	2242848	4855435983	0	37394	0	5097953991	3377822	13248945	130522	3	86	1	13
1677696924	49	1154835	1160064	0	2281024	5216008851	0	37394	0	5480342604	3631016	14102486	138899	3	91	1	13
1677696926	51	1134239	1139468	0	2312936	5567957695	0	37394	0	5853597348	3878156	14902477	146790	4	96	1	13
1677696928	53	1167023	1172252	0	2533788	5896478973	0	37394	0	6201831863	4108699	15616748	153773	4	101	1	13
1677696930	55	1163067	1168296	0	2338164	6344593420	0	37410	0	6676989494	4423251	16644838	163991	4	108	1	13
1677696932	57	1147311	1152540	0	2378980	6735311686	0	37410	0	7091570830	4697767	17533006	172636	4	114	1	13
1677696934	59	1164643	1169872	0	2337644	7160294919	0	37410	0	7542027991	4996051	18569000	182874	5	120	1	13
1677696936	61	1175279	1180508	0	2411752	7574876610	0	37426	0	7981525199	5286931	19441233	191486	5	126	1	13
1677696938	63	1180487	1185716	0	2476440	7994583232	0	37426	0	8426560628	5581546	20364140	200555	5	133	1	13
1677696940	65	1170143	1175372	0	2463248	8410444607	0	37426	0	8867520362	5873481	21270563	209384	5	140	1	13
1677696942	67	1177391	1182620	0	2411140	8698342117	0	37426	0	9172794799	6075603	21911242	215660	6	144	1	13
1677696944	69	1174115	1179344	0	2347064	8916548534	0	37442	0	9404173492	6228824	22387848	220235	6	148	1	13
1677696946	71	1169235	1174464	0	2342176	9313156094	0	37442	0	9824715643	6507217	23226437	228451	6	153	1	13
1677696948	73	1156523	1161752	0	2333548	9712768594	0	37442	0	10248449579	6787795	24110547	236997	6	160	1	13
1677696950	75	1178191	1183420	0	2475740	10148672405	0	37442	0	10710657626	7093748	25015453	245901	7	166	1	13
1677696952	77	1139239	1144468	0	2312024	10553294238	0	37442	0	11139982751	7378029	25882225	254205	7	173	1	13
1677696954	79	1145271	1150500	0	2442976	10908187861	0	37442	0	11516013691	7626952	26637554	261642	7	178	1	13
1677696956	81	1177487	1182716	0	2409124	11311767016	0	37442	0	11943950525	7910270	27518964	270283	7	184	1	13
1677696958	83	1177479	1182708	0	2411528	11711830386	0	37442	0	12368159722	8191126	28383015	278688	8	190	1	13
1677696960	85	1184775	1190004	0	2541208	11857142556	0	37442	0	12522241044	8293123	28693885	281760	8	193	1	13
1677696962	87	1184775	1190004	0	2541208	11857142556	0	37442	0	12522241280	8293126	28694637	281765	8	193	1	13
1677696964	89	1184775	1190004	0	2541208	11857142556	0	37442	0	12522241700	8293132	28695717	281775	8	193	1	13
1677696966	91	1151807	1157036	0	2326716	12205301481	0	37442	0	12891418437	8537615	29456169	289000	8	198	1	13
1677696968	93	1171967	1177196	0	2410352	12404579944	0	37442	0	13102726451	8677543	29895094	293253	8	201	1	13
1677696970	95	1165031	1170260	0	2339928	12629793038	0	37442	0	13341535722	8835694	30386939	297951	8	204	1	13
1677696972	97	1143143	1148372	0	2378760	13007669891	0	37442	0	13742216890	9100946	31190908	305822	8	210	1	13
1677696974	99	1148923	1154152	0	2509832	13158643591	0	37442	0	13902300212	9206899	31490755	308760	8	212	1	13
1677696976	101	1157319	1162548	0	2454188	13248826769	0	37442	0	13997927682	9270227	31700565	310793	8	214	1	13
1677696978	103	1168095	1173324	0	2467624	13632597992	0	37442	0	14404861857	9539651	32488005	318371	9	220	1	13
1677696980	105	1171291	1176520	0	2344120	13897931548	0	37442	0	14686209227	9725917	33015939	323448	9	223	1	13
1677696982	107	1122503	1127732	0	2279524	14207324330	0	37442	0	15014283768	9943235	33706294	329937	9	229	1	13
1677696984	109	1142679	1147908	0	2378848	14542467359	0	37442	0	15369653353	10178499	34400106	336689	9	234	1	13
1677696986	111	1170591	1175820	0	2345436	14793777840	0	37442	0	15636135339	10354972	34944655	341907	9	238	1	13
1677696988	113	1171419	1176648	0	2344204	15186240505	0	37442	0	16052490413	10630616	35721586	349478	10	243	1	13
1677696990	115	1176383	1181612	0	2539372	15579609577	0	37442	0	16469388727	10906553	36506826	357125	10	250	1	13
1677696992	117	1144711	1149940	0	2378644	15962570272	0	37442	0	16875463461	11175407	37291321	364650	10	256	1	13
1677696994	119	1167079	1172308	0	2461532	16381920112	0	37442	0	17320122343	11469793	38131077	372703	10	262	1	13
1677696996	121	1176359	1181588	0	2347204	16744489979	0	37442	0	17704672654	11724450	38897597	379995	11	268	1	13
1677696998	123	1155963	1161192	0	2444392	17039430795	0	37442	0	18017316295	11931375	39464152	385550	11	273	1	13
1677697000	125	1141547	1146776	0	2377884	17383304490	0	37442	0	18381948752	12172841	40199918	392545	11	278	1	13
1677697002	127	1167871	1173100	0	2429288	17816460347	0	37442	0	18841241365	12476843	41032472	400675	11	285	1	13
1677697004	129	1132459	1137688	0	2404200	18117534595	0	37442	0	19160492746	12688286	41666451	406588	11	289	1	13
1677697006	131	1132315	1137544	0	2309368	18539079318	0	37442	0	19607475561	12984164	42496887	414679	12	294	1	13
1677697008	133	1179331	1184560	0	2411536	18905380861	0	37442	0	19995887211	13241344	43244668	421825	12	301	1	13
1677697010	135	1179055	1184284	0	2440644	19071714339	0	37442	0	20172261526	13358137	43600273	425240	12	303	1	13
