Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677768436	1	244666	247052	0	458300	2601799	0	34572	0	0	0	0	0	0	0	1	1
1677768438	3	427673	595164	0	23366768	60074054	0	276250	4096	29372	387	32246	388	14	4	1	194
1677768440	5	328482	619788	0	23386164	62559106	0	276257	4096	268162	1778	271702	1782	14	5	1	194
1677768442	7	354783	651024	0	24727144	67872836	0	284904	4096	7165770	9484	5724084	9146	14	5	1	212
1677768444	9	352318	651088	0	24727144	68475340	0	297378	4096	36287843	40642	8899774	31066	14	6	1	212
1677768446	11	352417	651272	0	24728168	69242278	0	309258	4096	38023127	42639	9112011	32477	14	6	1	212
1677768448	13	352400	651280	0	24728168	69735201	0	319950	4096	38073601	42980	9163007	32820	14	6	1	212
1677768450	15	352431	651312	0	24728168	70328623	0	331830	4096	38132827	43486	9222749	33328	14	6	1	212
1677768452	17	352504	651396	0	24728168	70939721	0	343710	4096	38202215	44070	9292653	33914	14	7	1	212
1677768454	19	352531	651428	0	24728168	71526151	0	355590	4096	38257266	44496	9348292	34343	14	7	1	212
1677768456	21	352567	651468	0	24728168	72133854	0	367470	4096	1587186447	1068647	12321943	67442	15	7	1	212
1677768458	23	352607	651508	0	24728168	72718410	0	379350	4096	3453153833	2302320	15532870	103388	15	7	1	212
1677768460	25	352651	651552	0	24728168	73347483	0	391230	4096	5318329371	3535621	18742782	139362	15	8	1	212
1677768462	27	352687	651588	0	24728168	73846790	0	402516	4096	6967666746	4626182	21520324	170334	15	8	1	212
1677768464	29	352755	651656	0	24728168	74431305	0	414396	4096	8760922503	5811786	24462227	203191	15	8	1	212
1677768466	31	352791	651692	0	24728168	75040944	0	426276	4096	10551569222	6995644	27583241	237981	15	8	1	212
1677768468	33	352855	651756	0	24728168	75648191	0	438156	4096	12379905301	8204425	30778838	273685	15	8	1	212
1677768470	35	352899	651800	0	24728168	76232693	0	450036	4096	14081138049	9329340	33740479	306677	15	9	1	212
1677768472	37	352939	651840	0	24728168	76854755	0	461916	4096	15869044355	10511504	36804715	340931	15	9	1	212
1677768474	39	353131	652032	0	24728168	77439490	0	474390	4096	17595217365	11652748	39746464	373662	15	9	1	212
1677768476	41	353167	652068	0	24728168	77939186	0	485082	4096	19217646547	12725499	42512814	404377	15	9	1	212
1677768478	43	353207	652108	0	24728168	78524266	0	496962	4096	21058926290	13942821	45600114	438890	16	9	1	212
1677768480	45	353247	652148	0	24728168	79134537	0	508842	4096	22909099938	15166205	48737915	473990	16	10	1	212
1677768482	47	353287	652188	0	24728168	79742513	0	520722	4096	24750391644	16383628	51805002	508322	16	10	1	212
1677768484	49	353327	652228	0	24728168	80327802	0	532602	4096	26687274281	17664196	55095294	545053	16	10	1	212
1677768486	51	353363	652264	0	24728168	80950647	0	544482	4096	28582309375	18917028	58321326	581106	16	10	1	212
1677768488	53	353395	652296	0	24728168	81433357	0	555174	4096	30292536942	20047653	61283796	614257	16	10	1	212
1677768490	55	353427	652328	0	24728168	82035934	0	567450	4096	32024457081	21192849	64287868	647745	16	11	1	212
1677768492	57	353463	652364	0	24728168	82641512	0	579528	4096	33761453442	22341371	67554642	684156	16	11	1	212
1677768494	59	353607	652508	0	24728168	83231596	0	591408	4096	35512423361	23499029	70870872	720865	16	11	1	212
1677768496	61	353639	652540	0	24728168	83839585	0	603288	4096	37317023970	24692147	74038079	756247	16	11	1	212
1677768498	63	353675	652576	0	24728168	84462449	0	615168	4096	39143418083	25899616	77165838	791264	16	11	1	212
1677768500	65	353707	652608	0	24729192	85052975	0	627048	4096	41009158306	27133293	80410768	827491	17	12	1	212
1677768502	67	353739	652640	0	24729192	85547803	0	639036	4096	42647983245	28216787	83110945	857503	17	12	1	212
1677768504	69	353775	652676	0	24729192	86158193	0	651996	4096	44439931774	29401548	86376181	893845	17	12	1	212
1677768506	71	353807	652708	0	24729192	86743406	0	664956	4096	46179643966	30551765	89369258	927301	17	12	1	212
1677768508	73	354535	653436	0	24729192	87645146	0	677916	4096	47791674467	31617565	92196303	958731	17	12	1	212
1677768510	75	354575	653476	0	24729192	88230422	0	690876	4096	49462367231	32722385	95215792	992473	17	13	1	212
1677768512	77	354607	653508	0	24729192	88853280	0	703836	4096	51212714594	33879676	98258148	1026354	17	13	1	212
1677768514	79	354639	653540	0	24729192	89438569	0	716796	4096	52935735269	35018748	101109696	1058238	17	13	1	212
1677768516	81	354675	653576	0	24729192	89938544	0	728460	4096	54502844985	36054859	103902145	1089309	17	13	1	212
