Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677762426	1	367705	370816	0	515812	34629293	0	35160	0	763	9	1021	10	0	0	1	1
1677762428	3	398344	569904	0	18939124	59925903	0	51262	4096	6047	74	6883	78	14	4	1	134
1677762430	5	411768	612868	0	20294384	66610933	0	55164	4096	787118	747	787573	754	14	5	1	152
1677762432	7	411649	613048	0	20294384	66656857	0	67044	4096	3443654	3891	1091250	3030	14	5	1	152
1677762434	9	411673	613072	0	20294384	66702785	0	78924	4096	6239636	7024	1380646	5184	14	5	1	152
1677762436	11	411681	613080	0	20294384	66748713	0	91134	4096	9263789	10250	1672166	7280	14	5	1	152
1677762438	13	411685	613084	0	20294384	66795438	0	103278	4096	11875301	12959	1910573	8958	14	5	1	152
1677762440	15	411689	613088	0	20294384	66841363	0	115158	4096	15032787	16175	2198738	10977	14	5	1	152
1677762442	17	411741	613140	0	20294384	66887302	0	127038	4096	17763881	18918	2438057	12626	14	5	1	152
1677762444	19	411745	613144	0	20294384	66931654	0	137730	4096	20200777	21435	2663690	14217	14	6	1	152
1677762446	21	411749	613148	0	20294384	66978400	0	149610	4096	22299207	23636	2855165	15588	14	6	1	152
1677762448	23	411757	613156	0	20294384	67024345	0	161490	4096	25367629	26682	3127171	17450	14	6	1	152
1677762450	25	411757	613156	0	20294384	67070293	0	173370	4096	28636199	29910	3409913	19382	14	6	1	152
1677762452	27	409209	613168	0	20294384	67116245	0	185250	4096	30031823	31454	3541891	20364	14	6	1	152
1677762454	29	408801	613176	0	20294384	67163030	0	197130	4096	30102474	31861	3575745	20758	14	6	1	152
1677762456	31	408733	613184	0	20294384	67209018	0	209010	4096	30132847	32235	3606712	21135	14	6	1	152
1677762458	33	408603	613184	0	20294384	67255008	0	221022	4096	30163637	32614	3638018	21516	14	6	1	152
1677762460	35	408605	613192	0	20294384	67299427	0	232176	4096	30193126	32982	3668684	21890	14	6	1	152
1677762462	37	408743	613364	0	20294384	67346200	0	244056	4096	95165616	76289	3841571	23858	14	6	1	152
1677762464	39	408751	613372	0	20294384	67392108	0	255936	4096	224919816	162406	4128112	27056	14	6	1	152
1677762466	41	408755	613376	0	20294384	67438016	0	267816	4096	334039724	234889	4356111	29609	14	7	1	152
1677762468	43	408759	613380	0	20294384	67483924	0	279696	4096	462846465	320378	4575012	32074	14	7	1	152
1677762470	45	408767	613388	0	20294384	67529832	0	291576	4096	581621498	399259	4797373	34588	14	7	1	152
1677762472	47	408771	613392	0	20294384	67576553	0	303456	4096	696083790	475269	5016369	37058	14	7	1	152
1677762474	49	408771	613392	0	20294384	67622499	0	315336	4096	812647663	552673	5238409	39561	14	7	1	152
