Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1677765446	1	355819	358988	0	507820	2672273	0	34572	0	75	1	333	2	0	0	1	1
1677765448	3	366082	573592	0	19234160	59936916	0	66254	4096	5685	73	6459	76	14	4	1	138
1677765450	5	371300	614680	0	20590464	66637140	0	70155	4096	1077924	1083	1079586	1090	14	5	1	156
1677765452	7	370975	614712	0	20590464	66714853	0	80847	4096	6066847	7221	1718330	5673	14	5	1	156
1677765454	9	371011	614748	0	20590464	66796682	0	92727	4096	13222448	14774	2449191	10664	14	5	1	156
1677765456	11	371027	614764	0	20590464	66878511	0	104607	4096	20191645	21727	3108163	15048	14	5	1	156
1677765458	13	371031	614768	0	20590464	66960343	0	116487	4096	26311846	27700	3668385	18686	14	5	1	156
1677765460	15	368903	614784	0	20590464	67043771	0	128367	4096	30043991	31429	4005119	20971	14	5	1	156
1677765462	17	368078	614800	0	20590464	67125653	0	140247	4096	30875233	32478	4098060	21702	14	6	1	156
1677765464	19	367956	614808	0	20590464	67210063	0	152127	4096	30907160	32853	4130569	22080	14	6	1	156
1677765466	21	367925	614820	0	20590464	67291975	0	164007	4096	30938896	33225	4162821	22454	14	6	1	156
1677765468	23	367902	614824	0	20590464	67369816	0	175029	4096	30968684	33572	4193191	22804	14	6	1	156
1677765470	25	367894	614836	0	20590464	67451736	0	186909	4096	104419008	82525	4400053	25148	14	6	1	156
1677765472	27	367899	614844	0	20590464	67533518	0	199053	4096	315128845	222165	4796214	29514	14	6	1	156
1677765474	29	367903	614848	0	20590464	67615252	0	210933	4096	548110707	376516	5171147	33694	14	6	1	156
1677765476	31	367911	614856	0	20590464	67698572	0	222813	4096	778259987	529005	5554603	37941	14	6	1	156
1677765478	33	367923	614868	0	20590464	67780304	0	234693	4096	998741792	675087	5883241	41587	14	6	1	156
1677765480	35	367935	614880	0	20590464	67864534	0	246573	4096	1240342424	835183	6326755	46498	14	7	1	156
1677765482	37	367943	614888	0	20590464	67946266	0	258453	4096	1458028445	979419	6724189	50910	14	7	1	156
1677765484	39	367955	614900	0	20590464	68023912	0	269145	4096	1659115085	1112676	7138540	55499	14	7	1	156
1677765486	41	367967	614912	0	20590464	68105667	0	281025	4096	1902507594	1273896	7543457	60004	14	7	1	156
1677765488	43	367971	614916	0	20590464	68187453	0	292905	4096	2164004030	1447092	7958887	64636	14	7	1	156
1677765490	45	367983	614928	0	20590464	68269250	0	305115	4096	2406259184	1607637	8362423	69091	14	7	1	156
1677765492	47	367987	614932	0	20590464	68351062	0	316995	4096	2641071029	1763195	8707785	72954	14	7	1	156
1677765494	49	367995	614940	0	20590464	68434466	0	329139	4096	2871415962	1915826	9106362	77356	14	7	1	156
1677765496	51	368007	614952	0	20590464	68516278	0	341019	4096	3109868451	2073780	9463831	81354	14	7	1	156
1677765498	53	368015	614960	0	20590464	68600588	0	352899	4096	3353854291	2235428	9866951	85803	14	8	1	156
1677765500	55	368023	614968	0	20590464	68682400	0	364779	4096	3589353295	2391462	10232724	89867	14	8	1	156
1677765502	57	368031	614976	0	20590464	68760122	0	375471	4096	3811172406	2538429	10579593	93707	14	8	1	156
1677765504	59	368039	614984	0	20590464	68841934	0	387351	4096	4043567723	2692418	10945176	97764	15	8	1	156
1677765506	61	368043	614988	0	20590464	68923746	0	399231	4096	4277808331	2847562	11297773	101685	15	8	1	156
1677765508	63	368055	615000	0	20590464	69007150	0	411111	4096	4517492809	3006348	11731219	106491	15	8	1	156
1677765510	65	368067	615012	0	20590464	69088962	0	423165	4096	4766465996	3171289	12175734	111471	15	8	1	156
1677765512	67	368075	615020	0	20590464	69173272	0	436557	4096	5012923211	3334553	12618063	116411	15	8	1	156
1677765514	69	368083	615028	0	20590464	69255084	0	449733	4096	5244316693	3487866	13136333	122132	15	8	1	156
1677765516	71	368087	615032	0	20590464	69332806	0	461397	4096	5447843164	3622708	13590126	127115	15	9	1	156
1677765518	73	368095	615040	0	20590464	69414618	0	474357	4096	5680208952	3776653	14032246	132001	15	9	1	156
1677765520	75	368103	615048	0	20590464	69496430	0	487317	4096	5932276886	3943640	14416614	136302	15	9	1	156
1677765522	77	368115	615060	0	20590464	69578242	0	500277	4096	6161895890	4095796	14799289	140536	15	9	1	156
1677765524	79	368119	615064	0	20590464	69661646	0	513237	4096	6377977853	4238989	15161031	144548	15	9	1	156
1677765526	81	369323	616268	0	20591488	70199983	0	526197	4096	6612699645	4394519	15560798	148997	15	9	1	156
1677765528	83	369331	616276	0	20591488	70284293	0	539157	4096	6860589304	4558718	15990670	153797	15	9	1	156
1677765530	85	370451	617396	0	20592512	70803639	0	552693	4096	7092246114	4712239	16379622	158125	15	9	1	156
1677765532	87	370463	617408	0	20592512	70881361	0	564429	4096	7304306500	4852727	16731823	162042	15	9	1	156
1677765534	89	370475	617420	0	20592512	70963173	0	577389	4096	7555851518	5019342	17144570	166640	15	9	1	156
1677765536	91	370479	617424	0	20592512	71044989	0	590349	4096	7809166907	5187130	17575311	171440	15	10	1	156
1677765538	93	370487	617432	0	20592512	71126821	0	603309	4096	8049429485	5346308	18025053	176428	15	10	1	156
1677765540	95	370495	617440	0	20592512	71210245	0	616269	4096	8295625622	5509428	18452440	181213	15	10	1	156
1677765542	97	370503	617448	0	20592512	71292077	0	629229	4096	8525203017	5661531	18844613	185537	15	10	1	156
1677765544	99	370511	617456	0	20592512	71376408	0	642189	4096	8761024838	5817762	19245864	190010	15	10	1	156
1677765546	101	370519	617464	0	20592512	71458240	0	655149	4096	8978575667	5961912	19709462	194993	15	10	1	156
1677765548	103	370523	617468	0	20592512	71540072	0	668109	4096	9199530965	6108308	20136029	199658	15	10	1	156
1677765550	105	370531	617476	0	20592512	71617813	0	679773	4096	9398172025	6239962	20478732	203429	15	10	1	156
1677765552	107	370543	617488	0	20592512	71699645	0	692733	4096	9636928137	6398146	20858740	207677	15	10	1	156
1677765554	109	370551	617496	0	20592512	71781477	0	706269	4096	9882072092	6560565	21237109	211843	15	10	1	156
1677765556	111	370555	617500	0	20592512	71863309	0	719301	4096	10128910039	6724060	21592981	215800	15	11	1	156
1677765558	113	370571	617516	0	20592512	71946733	0	732261	4096	10341151188	6864714	22028906	220590	15	11	1	156
1677765560	115	370575	617520	0	20592512	72028565	0	745221	4096	10555037476	7006459	22523236	226068	15	11	1	156
1677765562	117	370579	617524	0	20592512	72112896	0	758181	4096	10756582090	7140096	22986380	231215	15	11	1	156
1677765564	119	370591	617536	0	20592512	72194728	0	771141	4096	10963971477	7277500	23391613	235661	15	11	1	156
1677765566	121	370599	617544	0	20592512	72272469	0	782805	4096	11187764354	7425758	23745780	239576	15	11	1	156
1677765568	123	370607	617552	0	20592512	72354301	0	795765	4096	11440117227	7592904	24210467	244779	15	11	1	156
1677765570	125	370615	617560	0	20592512	72436133	0	808725	4096	11648402161	7730965	24638392	249449	15	11	1	156
1677765572	127	370639	617584	0	20592512	72517965	0	821685	4096	11865020465	7874529	25049933	254031	15	11	1	156
1677765574	129	370647	617592	0	20592512	72601389	0	835293	4096	12081246626	8017821	25512264	259117	15	11	1	156
1677765576	131	370651	617596	0	20592512	72683221	0	848253	4096	12325343778	8179523	26113777	265830	15	12	1	156
1677765578	133	370659	617604	0	20592512	72767552	0	861213	4096	12586963840	8352784	26546740	270685	16	12	1	156
1677765580	135	370671	617616	0	20592512	72849384	0	874173	4096	12824710271	8510307	26926030	274887	16	12	1	156
1677765582	137	370671	617616	0	20592512	72927125	0	885837	4096	13038738413	8652109	27249358	278474	16	12	1	156
1677765584	139	370683	617628	0	20592512	73008957	0	898797	4096	13279535620	8811645	27620388	282572	16	12	1	156
1677765586	141	370687	617632	0	20592512	73090789	0	911757	4096	13509610791	8964084	27970107	286423	16	12	1	156
1677765588	143	370703	617648	0	20592512	73172621	0	924717	4096	13734279273	9112946	28313880	290226	16	12	1	156
1677765590	145	370707	617652	0	20592512	73256065	0	937677	4096	13981322849	9276593	28683173	294346	16	12	1	156
1677765592	147	370715	617660	0	20592512	73337932	0	950637	4096	14234509185	9444332	29135663	299327	16	12	1	156
1677765594	149	370719	617664	0	20592512	73422306	0	963597	4096	14468840955	9599575	29567811	304163	16	13	1	156
1677765596	151	370731	617676	0	20592512	73504198	0	977205	4096	14718159924	9764755	30019474	309181	16	13	1	156
1677765598	153	370739	617684	0	20592512	73581996	0	988869	4096	14953098449	9920347	30374014	313142	16	13	1	156
1677765600	155	370743	617688	0	20592512	73663900	0	1001829	4096	15207733323	10089032	30780341	317639	16	13	1	156
1677765602	157	370755	617700	0	20592512	73745827	0	1014789	4096	15456846689	10254044	31179020	322102	16	13	1	156
1677765604	159	370763	617708	0	20592512	73827779	0	1027749	4096	15648637766	10381193	31739349	328242	16	13	1	156
1677765606	161	370771	617716	0	20592512	73911342	0	1040709	4096	15860812939	10521845	32266574	334052	16	13	1	156
1677765608	163	370775	617720	0	20592512	73993314	0	1053669	4096	16040923279	10641202	32737874	339176	16	13	1	156
1677765610	165	370783	617728	0	20592512	74077785	0	1066629	4096	16244034960	10775848	33143339	343546	16	13	1	156
1677765612	167	370791	617736	0	20592512	74159757	0	1079589	4096	16488602439	10937866	33549424	348120	16	13	1	156
1677765614	169	370799	617744	0	20592512	74237631	0	1091253	4096	16720432979	11091444	33996473	353085	16	14	1	156
1677765616	171	370803	617748	0	20592512	74319617	0	1104213	4096	16977447681	11261659	34398328	357598	16	14	1	156
1677765618	173	370815	617760	0	20592512	74401627	0	1117317	4096	17228744345	11428125	34796985	361996	16	14	1	156
1677765620	175	370823	617768	0	20592512	74483639	0	1130781	4096	17480183100	11594685	35162997	366055	16	14	1	156
1677765622	177	370827	617772	0	20592512	74567252	0	1143741	4096	17714291901	11749817	35570095	370607	16	14	1	156
1677765624	179	370835	617780	0	20592512	74649264	0	1156701	4096	17937384175	11897634	35951817	374848	16	14	1	156
1677765626	181	370999	617944	0	20593536	74781953	0	1169661	4096	18172885456	12053644	36363288	379436	16	14	1	156
1677765628	183	371007	617952	0	20593536	74863965	0	1182621	4096	18423358416	12219555	36737430	383591	16	14	1	156
1677765630	185	371011	617956	0	20593536	74941877	0	1194285	4096	18631920991	12357755	37062780	387177	16	14	1	156
1677765632	187	371023	617968	0	20593536	75023889	0	1207245	4096	18865480415	12512486	37495516	392014	16	14	1	156
1677765634	189	371031	617976	0	20593536	75105901	0	1220205	4096	19094764674	12664421	37907780	396572	16	15	1	156
1677765636	191	371035	617980	0	20593536	75187913	0	1233165	4096	19327565728	12818643	38352302	401531	16	15	1	156
1677765638	193	371043	617988	0	20593536	75271526	0	1246125	4096	19566872551	12977205	38781079	406278	16	15	1	156
1677765640	195	371051	617996	0	20593536	75353538	0	1259085	4096	19818189064	13143668	39177233	410713	16	15	1	156
1677765642	197	371059	618004	0	20593536	75438049	0	1272693	4096	20051584260	13298323	39597669	415384	16	15	1	156
1677765644	199	371079	618024	0	20593536	75520061	0	1285653	4096	20298464067	13461868	39964733	419483	16	15	1	156
