Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678046239	84580311647	55957483	155743580	1681497	91	53147632	58754000	0	373288128	65	451	81716934972	0	33944770	4096	178	3336
1678046241	87169366488	57668623	159548888	1724593	93	54993924	60600292	0	375129932	65	451	84128540902	0	34276688	4096	182	3416
1678046243	89896907145	59471428	163761519	1771903	95	55972176	61578524	0	376082400	65	450	85905101886	0	34545957	4096	185	3478
1678046245	91391298402	60459215	167102371	1809385	97	56638082	62243044	0	376744248	65	450	87562660947	0	34636083	4096	187	3522
1678046247	93737874483	62010107	171284080	1856890	99	58033202	63638160	0	378153000	65	451	89471800311	0	34755678	4096	192	3635
1678046249	95207015307	62981108	173053615	1877063	101	61293326	66898284	0	381407068	65	451	90318606384	0	34757488	4096	198	3748
1678046251	95891156370	63433184	173729675	1884769	103	63302202	68906712	0	383460004	65	450	90694264986	0	34887971	4096	202	3863
1678046253	96260950178	63677658	174159015	1889393	105	59562226	65166120	0	379676064	65	450	91486938181	0	35527132	4096	207	3990
1678046255	97237305823	64323354	175464309	1903691	107	56525789	62126016	0	376642700	65	451	92865938834	0	35751931	4096	211	4074
1678046257	99147810481	65586107	177809640	1930058	109	56104453	61704680	0	376226848	65	451	95048379954	0	35927373	4096	216	4177
1678046259	101088943372	66868872	180121104	1956265	111	58154537	63754764	0	378379488	65	451	96055627233	0	35965240	4096	222	4288
1678046261	102005884426	67474802	181021821	1966590	113	59225993	64826220	0	379323344	65	451	96523288088	0	36039175	4096	225	4401
1678046263	102421229325	67749285	181448163	1971387	115	59026340	64626560	0	379152208	65	451	96814099650	0	36192290	4096	228	4516
1678046265	102805541026	68003512	181941136	1976660	117	57107927	62706764	0	377211552	65	451	97665378190	0	36717190	4096	231	4626
1678046267	104147287714	68890592	183712978	1996254	119	51946207	57545040	0	372035276	65	451	99578766144	0	37078383	4096	235	4726
