Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678044642	6355894739	4226259	19953381	163573	83	4488605	5174876	0	48655248	9	59	6029282829	0	13279757	4096	22	431
1678044644	6730712635	4474079	20497411	169553	85	4512142	5198400	0	48678132	9	59	6387483898	0	13451317	4096	22	440
1678044646	7069800561	4698313	21037426	175514	87	4798999	5485248	0	48965716	9	59	6709287505	0	13565970	4096	22	448
1678044648	7416697122	4927690	21595224	181658	89	4949234	5635464	0	49116008	9	59	7038637111	0	13718679	4096	22	456
1678044650	7718438545	5127238	22109972	187329	91	4826316	5512508	0	48992120	9	59	7324500683	0	13870981	4096	23	464
1678044652	8092406142	5374523	22694464	193773	93	4675763	5361944	0	48840892	9	59	7680957167	0	14023549	4096	23	472
1678044654	8421868062	5592411	23232832	199673	95	4682627	5368804	0	48848316	9	59	7994902806	0	14175597	4096	23	480
1678044656	8790142904	5835952	23812366	206062	97	4816958	5502604	0	48982720	9	59	8327869347	0	14327881	4096	23	489
1678044658	9112080218	6048865	24392518	212476	99	4674126	5359772	0	48839356	9	59	8639917606	0	14461358	4096	23	496
1678044660	9451289498	6273165	24940178	218528	101	4706393	5392036	0	48870696	9	59	8954350768	0	14594483	4096	24	504
1678044662	9804516715	6506755	25537532	225103	103	4711871	5397496	0	48875516	9	59	9278159453	0	14784625	4096	24	513
1678044664	10150313315	6735396	26065837	230934	105	4945387	5631012	0	49110160	9	59	9613804423	0	14918121	4096	24	521
1678044666	10509455325	6972910	26692135	237855	107	5171446	5857036	0	49342156	9	59	9963437343	0	15071016	4096	24	529
1678044668	10844322491	7194331	27222702	243711	109	4708814	5394400	0	48872348	9	59	10280407330	0	15204622	4096	25	537
1678044670	11213796952	7438651	27793556	249989	111	4566306	5251892	0	48728628	9	59	10625959517	0	15357182	4096	25	546
1678044672	11544472575	7657327	28303433	255590	113	4658125	5343704	0	48820520	9	59	10933556343	0	15528618	4096	25	554
1678044674	11915809756	7902899	28860940	261700	115	4792711	5478272	0	48954628	9	59	11276217721	0	15681041	4096	25	562
1678044676	12257377796	8128760	29356293	267154	117	5016414	5701968	0	49190848	9	59	11605748420	0	15834251	4096	25	570
1678044678	12608692300	8361069	29889331	273008	119	4874021	5559572	0	49035472	9	59	11933185970	0	15987153	4096	26	579
1678044680	12937000863	8578191	30456437	279277	121	4726777	5412328	0	48887660	9	59	12236533576	0	16120976	4096	26	587
1678044682	13322639567	8833163	31048275	285834	123	4660457	5346008	0	48820428	9	59	12605294168	0	16273948	4096	26	595
1678044684	13678000267	9068147	31559607	291457	125	4877149	5562696	0	49036204	9	59	12943676767	0	16407802	4096	26	603
1678044686	14064059543	9323411	32134859	297794	127	5113716	5799260	0	49280388	9	59	13302802625	0	16560469	4096	27	612
1678044688	14389721656	9538789	32659811	303536	129	5307156	5992700	0	49466548	9	59	13613821408	0	16712730	4096	27	620
1678044690	14773560961	9792581	33259255	310153	131	5342583	6028124	0	49501936	9	59	13975869009	0	16884608	4096	27	629
1678044692	15108221275	10013886	33802026	316133	133	5359807	6045348	0	49519124	9	59	14290752379	0	17017607	4096	27	637
1678044694	15441366999	10234162	34340191	322111	135	5303223	5988764	0	49462884	9	59	14599464354	0	17151106	4096	27	644
1678044696	15797062439	10469359	34790494	326989	137	5002318	5687852	0	49161764	9	59	14930552130	0	17361253	4096	28	654
1678044698	16096269160	10667209	35292938	332522	139	4863322	5548856	0	49022392	9	59	15226634440	0	17475285	4096	28	661
1678044700	16492098604	10928966	35935057	339575	141	4788494	5474024	0	48947352	9	59	15607738248	0	17647050	4096	28	670
1678044702	16815402421	11142747	36428475	344986	143	4932320	5617844	0	49091016	9	59	15913277802	0	17780328	4096	28	678
1678044704	17200392517	11397310	37002995	351330	145	5034736	5720256	0	49203916	9	59	16271804493	0	17913600	4096	28	686
1678044706	17518783868	11607845	37524457	357017	147	4969703	5655220	0	49127968	9	59	16588266174	0	18066218	4096	29	694
1678044708	17874232062	11842861	38124945	363671	149	4794246	5479756	0	48952292	9	59	16901063004	0	18219466	4096	29	703
1678044710	18215282193	12068425	38652435	369459	151	4769014	5454524	0	48926628	9	59	17228364029	0	18371933	4096	29	711
1678044712	18595243961	12319661	39214215	375609	153	4799754	5485264	0	48957240	9	59	17584998914	0	18543661	4096	29	720
1678044714	18933268206	12543170	39731844	381302	155	4927065	5612568	0	49084736	9	59	17900242442	0	18696324	4096	30	728
1678044716	19296233817	12783127	40227193	386761	157	5002581	5688084	0	49160248	9	59	18245428407	0	18849032	4096	30	737
1678044718	19632347356	13005380	40678076	391680	159	4935507	5619324	0	49090248	9	59	18556954305	0	19001553	4096	30	745
1678044720	19998577174	13247560	41265378	398122	161	4790999	5474812	0	48945296	9	59	18910230228	0	19173088	4096	30	754
1678044722	20350550374	13480257	41822608	404320	163	4901079	5584888	0	49055608	9	59	19235149027	0	19287798	4096	30	761
1678044724	20679018315	13697464	42301627	409548	165	4852767	5536576	0	49007100	9	59	19545346462	0	19440094	4096	31	770
1678044726	20981653646	13897594	42736859	414279	167	4883286	5567052	0	49037460	9	59	19840722858	0	19591185	4096	31	777
1678044728	21298915330	14107385	43183757	419155	169	4926966	5608400	0	49078932	9	59	20130761044	0	19743148	4096	31	785
1678044730	21638182056	14331760	43744309	425287	171	4939994	5621408	0	49092072	9	59	20452548517	0	19913840	4096	31	793
1678044732	21945285947	14534824	44193172	430185	173	5017614	5699000	0	49169768	9	59	20747994052	0	20065680	4096	31	801
1678044734	22302115727	14770748	44745819	436284	175	4926114	5607488	0	49078368	9	58	21080604982	0	20208525	4096	31	809
1678044736	22588011002	14959826	45194648	441177	177	4965650	5647016	0	49118212	9	59	21350966928	0	20350385	4096	32	817
1678044738	22922170822	15180765	45715814	446922	179	4951962	5633324	0	49104436	9	59	21663317911	0	20521952	4096	32	825
1678044740	23235071427	15387665	46188672	452112	181	5041914	5723264	0	49194348	9	59	21963028951	0	20655138	4096	32	832
1678044742	23592399181	15623951	46701436	457718	183	5193168	5874508	0	49345628	9	59	22301185838	0	20807606	4096	32	840
1678044744	23908116604	15832724	47176480	462928	185	4989836	5671168	0	49142552	9	59	22604963484	0	20940926	4096	32	848
1678044746	24285339560	16082186	47709695	468785	187	4936652	5617984	0	49089280	9	59	22960182367	0	21092817	4096	33	857
1678044748	24618681999	16302565	48240721	474633	189	4882540	5563868	0	49034616	9	59	23272160558	0	21245130	4096	33	865
1678044750	24998450819	16553666	48800140	480777	191	4977548	5658876	0	49128976	9	59	23623394886	0	21435593	4096	33	874
1678044752	25301015755	16753746	49203735	485143	193	5080948	5762276	0	49232768	9	59	23918921998	0	21568594	4096	33	882
1678044754	25626120991	16968730	49752998	491199	195	5203427	5884752	0	49355688	9	59	24218737151	0	21721584	4096	33	890
1678044756	25996929163	17213903	50290317	497111	197	5301675	5983000	0	49454044	9	59	24573034424	0	21874410	4096	34	898
1678044758	26339932824	17440718	50789983	502597	199	5268546	5949868	0	49420744	9	59	24897435639	0	22026533	4096	34	906
1678044760	26711475799	17686414	51357995	508846	201	5273089	5954404	0	49425184	9	59	25244211743	0	22178639	4096	34	915
1678044762	27011552942	17884842	51812196	513809	203	5117951	5799260	0	49270000	9	59	25545477431	0	22331303	4096	34	923
1678044764	27401125998	18142402	52346922	519710	205	5217745	5899048	0	49369816	9	59	25898341024	0	22464200	4096	34	931
1678044766	27716142993	18350702	52803912	524717	207	4979450	5660744	0	49131432	9	59	26206407902	0	22616955	4096	35	939
1678044768	28085511667	18594936	53297688	530107	209	5023060	5704344	0	49174680	9	59	26546370029	0	22788816	4096	35	948
1678044770	28434597497	18825726	53732992	534888	211	5124844	5806124	0	49275888	9	59	26874112535	0	22903240	4096	35	956
1678044772	28776810608	19052005	54208218	540091	213	5085400	5766648	0	49235468	9	59	27201607412	0	23056085	4096	35	964
1678044774	29161019662	19306083	54783468	546426	215	5111061	5792292	0	49260708	9	59	27546536236	0	23227626	4096	36	973
1678044776	29467044603	19508401	55219698	551194	217	5004976	5686188	0	49153716	9	58	27850514959	0	23380140	4096	36	981
1678044778	29826438218	19746023	55707034	556538	219	5087408	5768616	0	49245184	9	59	28191162144	0	23532311	4096	36	989
1678044780	30165184469	19969990	56160158	561503	221	5120876	5802084	0	49268728	9	59	28492401189	0	23666090	4096	36	997
1678044782	30518862140	20203875	56723388	567723	223	5073348	5754556	0	49221540	9	59	28839186851	0	23836891	4096	36	1005
1678044784	30855566943	20426483	57221657	573192	225	5193167	5874372	0	49340340	9	59	29161870937	0	23989460	4096	37	1013
1678044786	31222963151	20669396	57701937	578432	227	5023671	5704876	0	49170944	9	59	29506237781	0	24141429	4096	37	1022
1678044788	31548134433	20884380	58154568	583393	229	4986159	5667360	0	49133264	9	59	29819473947	0	24275099	4096	37	1030
1678044790	31936391119	21141077	58636568	588666	231	4980063	5661264	0	49124648	9	59	30177915150	0	24427729	4096	37	1039
1678044792	32266524903	21359357	59126235	594078	233	5008163	5689364	0	49152468	9	59	30490238926	0	24560505	4096	37	1046
1678044794	32599768687	21579696	59595259	599213	235	5014571	5695772	0	49158772	9	59	30808378720	0	24712955	4096	38	1054
1678044796	32984432509	21834033	60153896	605376	237	5088498	5769696	0	49232652	9	59	31157968244	0	24865562	4096	38	1063
1678044798	33327082958	22060559	60626111	610571	239	5356418	6037616	0	49500964	9	59	31484375435	0	25017792	4096	38	1071
1678044800	33718024661	22319036	61173568	616584	241	5114570	5795764	0	49257796	9	59	31850854569	0	25168732	4096	38	1080
1678044802	34074464739	22554677	61648362	621784	243	5210322	5891504	0	49353088	9	59	32185731944	0	25304299	4096	39	1089
1678044804	34465417865	22813157	62195196	627764	245	5029595	5710768	0	49171776	9	59	32559451042	0	25494539	4096	39	1098
1678044806	34824360405	23050490	62660134	632855	247	5212060	5893212	0	49354644	9	59	32897531662	0	25646971	4096	39	1106
1678044808	35175592229	23282747	63108641	637732	249	5563999	6245148	0	49705120	9	59	33223542442	0	25780654	4096	39	1115
1678044810	35520572531	23510795	63582480	642967	251	5001559	5682700	0	49142732	9	59	33542917137	0	25914136	4096	40	1122
1678044812	35850356243	23728834	64002569	647559	253	5124911	5806044	0	49265264	9	59	33860154939	0	26047370	4096	40	1130
1678044814	36221065856	23973944	64485281	652821	255	5116927	5798060	0	49257140	9	59	34212891748	0	26218929	4096	40	1139
1678044816	36587362327	24216098	64951795	657933	257	5275115	5956248	0	49415236	9	59	34551762281	0	26352607	4096	40	1147
1678044818	36979143318	24475128	65499038	663976	259	5453458	6134588	0	49592904	9	59	34922824339	0	26485607	4096	40	1156
1678044820	37305979309	24691211	65975335	669210	261	5593182	6274312	0	49746184	9	59	35248539116	0	26638094	4096	41	1163
1678044822	37658891363	24924531	66475113	674715	263	5694786	6375916	0	49831940	9	59	35581855232	0	26790823	4096	41	1172
1678044824	38037394360	25174780	66982110	680296	265	5833217	6514340	0	49969564	9	59	35936540106	0	26942963	4096	41	1181
1678044826	38399351412	25414062	67437397	685281	267	5883505	6564628	0	50019456	9	59	36271446304	0	27095776	4096	41	1189
1678044828	38776707915	25663571	67958154	690970	269	5651001	6332120	0	49786608	9	59	36634654034	0	27248065	4096	41	1198
1678044830	39122718528	25892346	68525115	697262	271	5403601	6084716	0	49537948	9	59	36964309078	0	27401343	4096	42	1206
1678044832	39527962823	26160249	69043728	702952	273	5372397	6053512	0	49506636	9	59	37338931321	0	27554340	4096	42	1215
1678044834	39867083196	26384429	69484986	707838	275	5268637	5949752	0	49402760	9	59	37660078253	0	27688412	4096	42	1223
1678044836	40221992360	26619074	69920690	712588	277	5413220	6094332	0	49547740	9	59	37994118629	0	27822165	4096	42	1231
1678044838	40600604729	26869394	70442824	718335	279	5479369	6160476	0	49613888	9	59	38352592793	0	28012783	4096	43	1240
1678044840	40919456500	27080232	70870849	722962	281	5248810	5929896	0	49382860	9	59	38643742535	0	28183501	4096	43	1248
1678044842	41280855697	27319178	71365219	728338	283	5213223	5894296	0	49346720	9	59	38981839498	0	28335517	4096	43	1257
1678044844	41609375670	27536415	71831114	733412	285	5153103	5834164	0	49287108	9	59	39303913299	0	28488067	4096	43	1265
1678044846	41971049645	27775563	72364428	739254	287	5235875	5916936	0	49370408	9	59	39638138726	0	28639934	4096	43	1274
1678044848	42281846944	27981088	72808235	744081	289	5157602	5838660	0	49292596	9	59	39935443502	0	28791726	4096	44	1282
1678044850	42642229020	28219394	73292550	749354	291	5196124	5877168	0	49331364	9	59	40279323379	0	28943716	4096	44	1291
1678044852	42966516123	28433799	73758820	754463	293	5206052	5887092	0	49340568	9	59	40588509346	0	29095951	4096	44	1299
1678044854	43314056464	28663579	74210122	759365	295	5247180	5928220	0	49382172	9	59	40917978312	0	29248159	4096	44	1307
1678044856	43660752587	28892856	74743564	765219	297	5228597	5909624	0	49362752	9	59	41232269949	0	29400156	4096	44	1315
1678044858	43963364883	29092939	75203614	770241	299	5270780	5951784	0	49405876	9	59	41512988551	0	29590101	4096	45	1323
1678044860	44358552257	29354245	75736157	776049	301	5289208	5970208	0	49424320	9	59	41890322575	0	29741964	4096	45	1332
1678044862	44711998688	29587932	76226298	781414	303	5328188	6009184	0	49463012	9	59	42218356116	0	29912864	4096	45	1341
1678044864	45044412534	29807748	76697780	786567	305	5520958	6201952	0	49634704	9	59	42536875624	0	30064620	4096	45	1349
1678044866	45487454374	30100625	77277819	793059	307	5733224	6416484	0	49775480	9	59	42976538566	0	30158788	4096	46	1358
1678044868	45799334723	30306814	77748749	798291	309	5879032	6562268	0	49911804	9	59	43261900279	0	30291903	4096	46	1367
1678044870	46228827153	30590718	78336453	804847	311	5950588	6633820	0	49971080	9	59	43664663013	0	30386857	4096	46	1376
1678044872	46624696435	30852465	78834068	810416	313	6081688	6764920	0	50086264	9	58	44035713851	0	30472936	4096	46	1385
1678044874	47001677354	31101673	79337456	816007	315	5912004	6595224	0	49916032	9	59	44387680808	0	30595894	4096	47	1394
1678044876	47482789310	31419705	79935329	822700	317	6241244	6924464	0	50244172	9	59	44848720286	0	30710060	4096	47	1403
1678044878	47894156023	31691614	80430601	828265	319	6690576	7373796	0	50693040	9	59	45230819896	0	30823949	4096	47	1412
1678044880	48299881345	31959828	80941951	833939	321	6073248	6756464	0	50076360	9	59	45618980638	0	30918933	4096	47	1421
1678044882	48660899209	32198496	81382777	838831	323	6051328	6734544	0	50054240	9	59	45967488803	0	31032616	4096	48	1430
1678044884	49138659033	32514319	81984133	845546	325	5911204	6594420	0	49913140	9	59	46410996064	0	31165791	4096	48	1440
1678044886	49578442816	32805017	82485479	851163	327	6217691	6900904	0	50218868	9	59	46822521291	0	31241975	4096	48	1449
1678044888	49949204903	33050178	82968761	856502	329	6299591	6982804	0	50300536	9	59	47186521054	0	31374809	4096	48	1458
1678044890	50389200941	33341019	83512695	862586	331	6642719	7325932	0	50642720	9	59	47587033382	0	31488671	4096	49	1467
1678044892	50807593165	33617574	83986691	867892	333	6882431	7565644	0	50880484	9	59	47969945155	0	31583557	4096	49	1476
1678044894	51271755365	33924430	84551315	874180	335	6341167	7024376	0	50338880	9	59	48424872879	0	31697474	4096	49	1486
1678044896	51635902958	34165167	85006647	879214	337	6302623	6985832	0	50300728	9	59	48759908189	0	31830403	4096	49	1495
1678044898	52006792742	34410361	85484897	884544	339	6002463	6685672	0	50000224	9	59	49113092961	0	31944478	4096	50	1504
1678044900	52465156355	34713382	86067834	891089	341	6297558	6980764	0	50295356	9	59	49550555801	0	32039546	4096	50	1513
1678044902	52857000024	34972372	86531068	896272	343	6238842	6922048	0	50236484	9	59	49917330494	0	32134598	4096	50	1521
1678044904	53311960577	35273133	87125122	902892	345	6615474	7298680	0	50624836	9	59	50355122803	0	32267428	4096	50	1531
1678044906	53710245302	35536429	87658997	908852	347	6603730	7286932	0	50601940	9	59	50720050568	0	32400611	4096	51	1540
1678044908	54144263050	35823339	88196893	914844	349	6055974	6739176	0	50053820	9	59	51129154705	0	32512556	4096	51	1550
1678044910	54545126978	36088353	88708492	920536	351	5842754	6525956	0	49840664	9	59	51508674948	0	32628000	4096	51	1559
1678044912	54973382584	36371460	89282498	926985	353	5978505	6661704	0	49976760	9	59	51917584559	0	32703819	4096	51	1567
1678044914	55392687787	36648651	89842019	933229	355	5980885	6664084	0	49991012	9	59	52310710258	0	32836598	4096	52	1577
1678044916	55773003019	36900064	90309946	938455	357	6453501	7136700	0	50451756	9	59	52653388804	0	32950455	4096	52	1586
1678044918	56249992818	37215352	90884078	944886	359	6719225	7402420	0	50717528	9	59	53109473448	0	33045738	4096	52	1595
1678044920	56592063286	37441489	91338703	949926	361	6903665	7586860	0	50902072	9	59	53428450398	0	33179098	4096	52	1604
1678044922	56982288899	37699458	91878058	955947	363	6282657	6965852	0	50278884	9	59	53806552648	0	33293147	4096	53	1613
1678044924	57415283306	37985687	92418763	962001	365	6251149	6934324	0	50246660	9	59	54204745212	0	33388423	4096	53	1622
1678044926	57830093145	38259899	92936150	967790	367	6263786	6946952	0	50276712	9	59	54609798106	0	33483417	4096	53	1630
1678044928	58254321675	38540356	93473838	973778	369	6465886	7149044	0	50458908	9	59	54999910551	0	33597469	4096	53	1640
1678044930	58635151607	38792118	93953110	979078	371	6609394	7292548	0	50610468	9	59	55378447343	0	33749557	4096	54	1649
1678044932	59132059310	39120582	94563045	985942	373	6892614	7575764	0	50885732	9	59	55815517316	0	33825581	4096	54	1659
1678044934	59529847852	39383549	95109854	992061	375	7169326	7852476	0	51162456	9	59	56209429746	0	33920596	4096	54	1667
1678044936	59879852957	39615014	95534644	996717	377	7544498	8227648	0	51538412	9	59	56535230121	0	34072915	4096	54	1677
1678044938	60330718703	39913012	96125662	1003306	379	7782998	8466144	0	51776864	9	59	56948495253	0	34186644	4096	55	1686
1678044940	60737649209	40182025	96668274	1009356	381	7817110	8500256	0	51810532	9	59	57344369148	0	34281413	4096	55	1694
1678044942	61170100264	40467895	97205277	1015358	383	7887690	8570836	0	51881180	9	59	57764481611	0	34376468	4096	55	1703
1678044944	61549314493	40718585	97711961	1020987	385	7944965	8628108	0	51938472	9	59	58112568921	0	34528402	4096	55	1713
1678044946	61967111246	40994751	98254602	1027106	387	6903541	7586684	0	50895984	9	59	58492032638	0	34604353	4096	55	1721
1678044948	62398108369	41279691	98755459	1032700	389	6649993	7333136	0	50642640	9	59	58916231705	0	34737477	4096	56	1731
1678044950	62780205025	41532241	99206625	1037694	391	6520385	7203524	0	50511380	9	59	59272401394	0	34813209	4096	56	1739
1678044952	63181374253	41797472	99737363	1043572	393	6263008	6946144	0	50254056	9	59	59645303366	0	34983796	4096	56	1749
1678044954	63506114406	42012181	100175421	1048364	395	6246104	6929236	0	50236544	9	59	59960138295	0	35115731	4096	56	1757
1678044956	63940599255	42299408	100754346	1054831	397	7011572	7694704	0	50966204	9	59	60386642194	0	35220271	4096	57	1766
1678044958	64465580706	42646395	101429054	1062468	399	6929624	7612756	0	50841508	9	59	60876888982	0	35284459	4096	57	1775
1678044960	64979382081	42985933	102074035	1069787	401	6716276	7399408	0	50612712	9	59	61364243881	0	35327265	4096	57	1783
1678044962	65531932435	43351172	102742367	1077339	403	6962947	7646076	0	50847928	9	59	61880465325	0	35380786	4096	58	1793
1678044964	66047322548	43691742	103382142	1084592	405	6983791	7666916	0	50895764	9	59	62358714818	0	35434233	4096	58	1801
1678044966	66541888284	44018592	103978361	1091345	407	7379110	8062216	0	51249724	9	59	62819519068	0	35487700	4096	58	1809
1678044968	67085520520	44377897	104677539	1099241	409	7496278	8179380	0	51365236	9	59	63352572608	0	35541200	4096	59	1819
1678044970	67596472543	44715589	105409367	1107557	411	7833370	8516464	0	51733680	9	59	63834783676	0	35594718	4096	59	1827
1678044972	68160082574	45088073	106189043	1116315	413	8238650	8921740	0	52104864	9	59	64366330075	0	35658925	4096	59	1836
1678044974	68613444407	45387727	106754291	1122700	415	8109478	8792568	0	51999736	9	59	64781477503	0	35701744	4096	60	1844
1678044976	69026391755	45660670	107362004	1129579	417	7806122	8489212	0	51672356	9	59	65168005761	0	35755298	4096	60	1852
1678044978	69560740627	46013828	108024415	1137085	419	7620686	8303776	0	51485708	9	59	65662078236	0	35798094	4096	60	1861
1678044980	69963677689	46280130	108463385	1142036	421	7607798	8290888	0	51471808	9	59	66043837001	0	35840925	4096	61	1868
1678044982	70485429614	46624955	109140758	1149679	423	8211458	8894548	0	52074608	9	59	66534201716	0	35905182	4096	61	1878
1678044984	70989220578	46957925	109750102	1156573	425	8125897	8808984	0	51988384	9	59	67014333194	0	35948025	4096	61	1886
1678044986	71425636272	47246345	110314512	1162898	427	8639749	9322836	0	52502516	9	59	67408412658	0	36001567	4096	61	1894
1678044988	71927457341	47577998	111016875	1170891	429	9004153	9687240	0	52864740	9	59	67899897845	0	36033716	4096	62	1902
1678044990	72349004825	47856604	111609517	1177617	431	8588669	9271756	0	52448512	9	59	68301212327	0	36087369	4096	62	1910
1678044992	72791499208	48149081	112161222	1183819	433	8086789	8769864	0	51947184	9	59	68719377991	0	36140873	4096	62	1919
1678044994	73280478064	48472266	112793018	1190978	435	7446633	8129708	0	51306920	9	59	69206558161	0	36183752	4096	62	1927
1678044996	73716059610	48760154	113323922	1196957	437	7685021	8368096	0	51545536	9	59	69622538950	0	36248069	4096	63	1935
1678044998	74214321831	49089468	113944052	1203976	439	7942197	8625268	0	51802596	9	59	70068200600	0	36301659	4096	63	1943
1678045000	74761278155	49450994	114611210	1211484	441	8063073	8746132	0	51923556	9	59	70583954010	0	36366003	4096	63	1953
1678045002	75253300782	49776196	115251900	1218704	443	8431121	9114168	0	52291252	9	59	71048479380	0	36430319	4096	63	1962
1678045004	75730503452	50091629	115862528	1225593	445	8488756	9171800	0	52348676	9	59	71504597138	0	36473207	4096	64	1970
1678045006	76242311645	50429898	116508668	1232920	447	8682528	9365572	0	52543088	9	59	71966872942	0	36516091	4096	64	1978
1678045008	76682453532	50720829	117054588	1239026	449	7963424	8646460	0	51823708	9	59	72411304638	0	36591124	4096	64	1987
1678045010	77236342862	51086909	117698605	1246289	451	8195432	8878468	0	52055868	9	59	72928858509	0	36644701	4096	64	1997
1678045012	77717409466	51404879	118229449	1252249	453	8406624	9089504	0	52266808	9	59	73378599827	0	36709042	4096	65	2005
1678045014	78201621617	51724908	118869412	1259478	455	8514508	9197388	0	52374776	9	59	73822442984	0	36762663	4096	65	2014
1678045016	78744702421	52083893	119608568	1267791	457	8013652	8696528	0	51873328	9	59	74333599910	0	36848465	4096	65	2023
1678045018	79254275408	52420654	120292201	1275546	459	7861940	8544816	0	51721716	9	59	74819782425	0	36880623	4096	65	2031
1678045020	79693677169	52711117	120890995	1282241	461	7786616	8469492	0	51646952	9	59	75253776922	0	36934218	4096	66	2040
1678045022	80276564337	53096374	121651723	1290826	463	7643096	8325972	0	51513512	9	59	75761961130	0	37020017	4096	66	2050
1678045024	80818065150	53454255	122301328	1298187	465	8315572	8998448	0	52175732	9	59	76288072914	0	37062941	4096	66	2059
