Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678039527	57526238	53899	9876978	34717	157	396671	525664	0	14829964	3	17	75889073	0	7809259	4096	15	207
1678039529	58312939	54562	9938431	35062	159	398211	527204	0	14831500	3	17	76580181	0	7907996	4096	15	210
1678039531	59096030	55215	10004104	35416	161	398411	527404	0	14831756	3	16	77333721	0	8021012	4096	15	213
1678039533	59852582	55871	10066123	35763	163	400351	529344	0	14834060	3	17	78056500	0	8119721	4096	15	216
1678039535	60614220	56540	10134730	36146	165	395747	524740	0	14828940	3	16	78815918	0	8232793	4096	15	219
1678039537	61403860	57208	10198759	36499	167	398603	525768	0	14829964	3	17	79572369	0	8336186	4096	15	221
1678039539	62057912	57785	10253885	36811	169	400139	527304	0	14831500	3	17	80166947	0	8425543	4096	15	224
1678039541	62776327	58399	10312475	37139	171	399371	526536	0	14830732	3	17	80854495	0	8519587	4096	15	226
1678039543	63498623	59012	10375195	37481	173	397847	525012	0	14829196	3	16	81550200	0	8627820	4096	15	229
1678039545	64288588	59691	10440279	37840	175	399123	526288	0	14830476	3	16	82305029	0	8731512	4096	15	231
1678039547	65077172	60357	10504261	38194	177	397615	524780	0	14829080	3	17	83060618	0	8835051	4096	15	234
1678039549	65801741	60983	10567123	38538	179	397875	525040	0	14829336	3	16	83787363	0	8939003	4096	15	237
1678039551	66623607	61663	10633380	38898	181	399931	527096	0	14831384	3	16	84544900	0	9051405	4096	16	240
1678039553	67383867	62338	10700849	39275	183	399171	526336	0	14830616	3	16	85301971	0	9159664	4096	16	243
1678039555	68068581	62936	10754415	39578	185	400451	527616	0	14831896	3	17	85925587	0	9244715	4096	16	245
1678039557	68860465	63621	10822583	39960	187	400939	528104	0	14832408	3	17	86685462	0	9357469	4096	16	248
1678039559	69511488	64178	10873383	40241	189	399799	526964	0	14831384	3	16	87309950	0	9446688	4096	16	250
1678039561	69925554	64535	10910068	40435	191	399803	526968	0	14831128	3	16	87705526	0	9503130	4096	16	252
1678039563	70338597	64899	10945233	40635	193	399547	526712	0	14830872	3	16	88100463	0	9559484	4096	16	253
1678039565	70924583	65414	10994305	40909	195	401067	528232	0	14832664	3	17	88691443	0	9639464	4096	16	255
1678039567	71667410	66041	11053698	41236	197	400031	527196	0	14831640	3	16	89375138	0	9739287	4096	16	258
1678039569	72390214	66658	11116382	41580	199	401087	528252	0	14832408	3	16	90069329	0	9846528	4096	16	260
1678039571	73247396	67365	11186026	41960	201	400835	528000	0	14832152	3	17	90890736	0	9959558	4096	16	263
1678039573	74037714	68037	11250993	42320	203	400171	527336	0	14831640	3	17	91677967	0	10067753	4096	16	266
1678039575	74757988	68636	11309785	42637	205	400067	527232	0	14831384	3	17	92371129	0	10167052	4096	16	269
1678039577	75547569	69298	11373496	42987	207	400575	527740	0	14832152	3	17	93128879	0	10275044	4096	16	271
1678039579	76335236	69955	11434392	43320	209	400583	527748	0	14831896	3	17	93853963	0	10378491	4096	16	274
1678039581	77092502	70611	11500114	43688	211	400087	527252	0	14831640	3	17	94578037	0	10481887	4096	16	277
1678039583	77813720	71213	11561509	44024	213	401327	528492	0	14832664	3	16	95304017	0	10590088	4096	16	280
1678039585	78635686	71899	11627398	44386	215	400359	527524	0	14831640	3	16	96060370	0	10696195	4096	16	282
1678039587	154211998	122174	11808449	46335	217	678976	948880	0	15193840	3	17	169128494	0	10740212	4096	16	284
1678039589	242244517	180426	11945362	47818	219	868848	1138364	0	15373436	3	17	252540268	0	10780101	4096	16	286
1678039591	311200285	226055	12079789	49283	221	758046	927752	0	15160088	3	17	315729992	0	10818199	4096	16	288
1678039593	402408908	286390	12226752	50888	223	919246	1088940	0	15319984	3	17	403426284	0	10856472	4096	16	290
1678039595	494630900	347399	12380181	52562	225	1114371	1284060	0	15514792	3	17	492013379	0	10894512	4096	16	292
1678039597	590216723	410641	12526053	54158	227	1284631	1454296	0	15685032	3	17	581118087	0	10932707	4096	17	294
1678039599	686972494	474626	12662408	55640	229	1442604	1612240	0	15843436	3	17	671889796	0	10970958	4096	17	297
1678039601	785082370	539521	12838979	57588	231	1422627	1592220	0	15823400	3	17	762785542	0	11008962	4096	17	299
1678039603	854568381	585487	12929259	58549	233	1423124	1592692	0	15823400	3	17	828347370	0	11047062	4096	17	301
1678039605	935487077	639032	13071485	60101	235	1426768	1596320	0	15827496	3	17	906314639	0	11085465	4096	17	303
1678039607	1018480301	693947	13204645	61549	237	1439920	1609472	0	15840580	3	17	982983539	0	11123404	4096	17	305
1678039609	1097525262	746243	13333893	62953	239	1354901	1524436	0	15755056	3	17	1061647907	0	11161258	4096	17	307
1678039611	1196471601	811691	13473336	64478	241	1354908	1524436	0	15755056	3	17	1153607888	0	11199414	4096	17	309
1678039613	1284180397	869691	13611185	65985	243	1355093	1524612	0	15755056	3	17	1237404946	0	11237802	4096	17	311
1678039615	1361245207	920685	13743464	67428	245	1356123	1525632	0	15756080	3	17	1307731257	0	11275937	4096	17	313
1678039617	1449246219	978895	13880694	68931	247	1452168	1621672	0	15853640	3	17	1389660569	0	11314014	4096	17	315
1678039619	1521364932	1026623	13999345	70207	249	1358880	1528380	0	15758892	3	17	1457423793	0	11352032	4096	17	317
1678039621	1603843164	1081184	14144151	71799	251	1359148	1528648	0	15758892	3	17	1537314874	0	11390153	4096	17	319
1678039623	1691544754	1139166	14266837	73147	253	1359152	1528648	0	15758892	3	17	1620944223	0	11428410	4096	17	321
1678039625	1774559325	1194090	14399095	74584	255	1360873	1530364	0	15760684	3	17	1696300724	0	11466454	4096	17	323
1678039627	1867057836	1255279	14561030	76361	257	1428310	1597792	0	15832720	3	17	1783563930	0	11504541	4096	17	325
1678039629	1957978194	1315401	14698723	77869	259	1378335	1547812	0	15778060	3	17	1870598764	0	11542741	4096	17	327
1678039631	2048923712	1375546	14839716	79409	261	1378450	1547912	0	15778060	3	17	1955144240	0	11580857	4096	18	329
1678039633	2140913655	1436395	14985357	80998	263	1378469	1547916	0	15778060	3	17	2043826012	0	11618831	4096	18	331
1678039635	2227297111	1493515	15103711	82290	265	1381153	1550596	0	15780620	3	17	2123428865	0	11656794	4096	18	333
1678039637	2308192856	1547007	15207889	83429	267	1404709	1574152	0	15804484	3	17	2201566198	0	11675705	4096	18	335
1678039639	2398021351	1606441	15355285	85022	269	1406370	1575808	0	15806276	3	17	2284496623	0	11732537	4096	18	337
1678039641	2484397087	1663580	15527250	86935	271	1406370	1575808	0	15806276	3	17	2365985138	0	11770634	4096	18	339
1678039643	2580857254	1727377	15673652	88525	273	1406687	1576116	0	15806276	3	17	2456987170	0	11808706	4096	18	341
1678039645	2670552248	1786678	15785956	89748	275	1421547	1590976	0	15821264	3	17	2543461522	0	11846701	4096	18	344
1678039647	2758138330	1844615	15909347	91081	277	1372488	1541912	0	15771940	3	17	2627453825	0	11884694	4096	18	346
1678039649	2834380973	1895062	16047685	92339	279	1372499	1541916	0	15771940	3	17	2697653552	0	11922813	4096	18	348
1678039651	2929766987	1958156	16214950	94101	281	1372662	1542072	0	15771940	3	17	2788372975	0	11961143	4096	18	350
1678039653	3023892059	2020409	16377450	95806	283	1373923	1543328	0	15773476	3	17	2874965519	0	11999456	4096	18	352
1678039655	3118743698	2083147	16510993	97175	285	1480495	1649884	0	15879864	3	17	2967974150	0	12038028	4096	18	354
1678039657	3211326249	2144359	16623440	98308	287	1376171	1545556	0	15775268	3	17	3055113448	0	12076134	4096	18	356
1678039659	3306548654	2207332	16755066	99659	289	1376171	1545556	0	15775268	3	17	3142024409	0	12114176	4096	18	358
1678039661	3393973033	2265153	16898514	101149	291	1376356	1545736	0	15775268	3	17	3230517875	0	12152462	4096	18	360
1678039663	3483031248	2324068	17064470	102764	293	1405823	1575264	0	15805068	3	16	3308136127	0	12190622	4096	18	362
1678039665	3529311329	2354707	17174919	103915	295	1421936	1591364	0	15821124	3	17	3352215302	0	12228543	4096	18	364
1678039667	3601598032	2402512	17384515	105984	297	1422064	1591444	0	15821124	3	17	3420642711	0	12247533	4096	19	365
1678039669	3683124156	2456408	17528534	107496	299	1474228	1643608	0	15873404	3	17	3498503576	0	12285616	4096	19	367
1678039671	3764897776	2510492	17646527	108745	301	1481061	1650436	0	15880284	3	17	3575721250	0	12304588	4096	19	369
1678039673	3848444511	2565752	17789254	110225	303	1532759	1702120	0	15931828	3	17	3658191902	0	12342911	4096	19	371
1678039675	3940168657	2626430	17947630	111962	305	1441636	1610988	0	15840572	3	17	3741256943	0	12381513	4096	19	373
1678039677	4037745966	2690970	18085967	113473	307	1444442	1613788	0	15843388	3	17	3832132825	0	12419635	4096	19	375
1678039679	4117079852	2743454	18194924	114572	309	1386596	1555972	0	15785508	3	17	3909007765	0	12457639	4096	19	377
1678039681	4208763088	2804125	18330923	116032	311	1387244	1556620	0	15786276	3	17	3994262276	0	12495527	4096	19	380
1678039683	4288780967	2857058	18440805	117212	313	1468393	1637764	0	15867380	3	17	4069903158	0	12533547	4096	19	382
1678039685	4353858600	2900122	18560227	118512	315	1388781	1558152	0	15787812	3	17	4130232090	0	12573766	4096	19	383
1678039687	4433781924	2952966	18789209	121100	317	1448313	1617684	0	15847460	3	17	4205124702	0	12613818	4096	19	385
1678039689	4524819212	3013189	18919499	122509	319	1405717	1575088	0	15804668	3	17	4292723158	0	12652383	4096	19	387
1678039691	4609474759	3069189	19033281	123735	321	1422665	1592036	0	15821832	3	17	4372703155	0	12690842	4096	19	389
1678039693	4699260646	3128578	19192469	125496	323	1458320	1627684	0	15856676	3	17	4455588590	0	12729086	4096	19	391
1678039695	4782701305	3183772	19333494	127038	325	1508761	1678108	0	15907136	3	17	4534310614	0	12767047	4096	19	393
1678039697	4871661055	3242581	19460078	128442	327	1419485	1588832	0	15817888	3	17	4618489837	0	12786146	4096	19	395
1678039699	4960106412	3301090	19638282	130394	329	1401371	1570708	0	15799672	3	17	4701684849	0	12843103	4096	19	398
1678039701	5051111222	3361273	19792891	132095	331	1403335	1572672	0	15801720	3	17	4787943439	0	12881201	4096	19	400
1678039703	5141019825	3420727	19912809	133400	333	1406624	1575956	0	15804536	3	17	4872368569	0	12919402	4096	20	402
1678039705	5230633824	3480008	20049809	134891	335	1406792	1576124	0	15804792	3	17	4956910645	0	12957681	4096	20	404
1678039707	5307177890	3530628	20193776	136494	337	1431668	1601000	0	15829616	3	17	5029114707	0	12976813	4096	20	406
1678039709	5395307857	3588931	20334543	138039	339	1431706	1601036	0	15829616	3	17	5112439063	0	13014841	4096	20	408
1678039711	5481356412	3645800	20452364	139323	341	1432206	1601536	0	15830128	3	17	5198375057	0	13052882	4096	20	410
1678039713	5581920270	3712312	20594347	140872	343	1567979	1737304	0	15966044	3	17	5288321578	0	13090828	4096	20	412
1678039715	5670817088	3771122	20759397	142688	345	1457075	1626396	0	15855312	3	17	5374420811	0	13128994	4096	20	414
1678039717	5760617225	3830523	20874194	143912	347	1430399	1599720	0	15828572	3	17	5456921505	0	13185892	4096	20	416
1678039719	5849403028	3889252	21012036	145434	349	1430519	1599828	0	15828572	3	17	5540669336	0	13204954	4096	20	418
1678039721	5939911145	3949167	21165409	147086	351	1456958	1626256	0	15854304	3	17	5627692029	0	13242986	4096	20	420
1678039723	6031398935	4009670	21325045	148607	353	1593101	1762364	0	15990628	3	17	5712368191	0	13281249	4096	20	422
1678039725	6113179722	4063773	21471233	150120	355	1433749	1603008	0	15830972	3	17	5791588195	0	13319332	4096	20	424
1678039727	6209014670	4127154	21596662	151398	357	1407015	1576272	0	15804388	3	17	5879938192	0	13357574	4096	20	427
1678039729	6299258962	4186828	21702650	152550	359	1407183	1576436	0	15804388	3	17	5965081848	0	13395808	4096	20	429
1678039731	6381672847	4241388	21802496	153633	361	1409303	1578556	0	15806436	3	17	6048696461	0	13434090	4096	20	431
1678039733	6478900156	4305675	21948864	155223	363	1501563	1670816	0	15899048	3	17	6136250326	0	13472188	4096	20	433
1678039735	6558867533	4358567	22057548	156406	365	1512376	1681624	0	15909744	3	17	6210229603	0	13510076	4096	20	435
1678039737	6645134427	4415639	22171606	157634	367	1560110	1729352	0	15957344	3	17	6293532009	0	13548244	4096	20	437
1678039739	6733280292	4473932	22298342	159017	369	1560887	1730124	0	15957600	3	17	6374560202	0	13586575	4096	20	439
1678039741	6812722423	4526472	22430642	160471	371	1564167	1733404	0	15960864	3	17	6450949052	0	13624613	4096	21	441
1678039743	6892298596	4579099	22536795	161617	373	1452863	1622088	0	15849436	3	17	6526668481	0	13662970	4096	21	443
1678039745	6981381476	4637984	22666095	163059	375	1534822	1704040	0	15931440	3	16	6608644713	0	13701248	4096	21	445
1678039747	7068005657	4695261	22783724	164327	377	1418554	1587764	0	15815332	3	17	6690372884	0	13739343	4096	21	447
1678039749	7158538749	4755115	22888558	165461	379	1435626	1604836	0	15832344	3	17	6777609469	0	13777385	4096	21	449
1678039751	7250677090	4816035	23006739	166740	381	1477512	1646712	0	15874140	3	17	6864401055	0	13815520	4096	21	451
1678039753	7333474870	4870791	23123749	168015	383	1439108	1608292	0	15835888	3	17	6940838132	0	13853569	4096	21	453
1678039755	7411596877	4922439	23229473	169170	385	1421948	1591120	0	15818660	3	17	7014781230	0	13891413	4096	21	455
1678039757	7502916708	4982814	23337465	170345	387	1421948	1591120	0	15818660	3	17	7100707797	0	13929794	4096	21	457
1678039759	7557156784	5018692	23430381	171365	389	1423305	1592472	0	15819940	3	17	7153859821	0	13948832	4096	21	458
1678039761	7636785470	5071346	23551215	172683	391	1465889	1635044	0	15862508	3	17	7229141382	0	13987166	4096	21	460
1678039763	7726195785	5130454	23666564	173961	393	1529175	1698328	0	15925700	3	16	7311366572	0	14025098	4096	21	462
1678039765	7812075128	5187233	23778640	175189	395	1452478	1621628	0	15849104	3	17	7392377134	0	14043994	4096	21	464
1678039767	7899382839	5244969	23906563	176578	397	1433895	1603040	0	15830516	3	17	7474749436	0	14082235	4096	21	466
1678039769	7986613679	5302660	24044192	178067	399	1435467	1604612	0	15832232	3	17	7557277452	0	14139241	4096	21	469
1678039771	8070911329	5358411	24159734	179314	401	1467648	1636788	0	15864236	3	17	7637727898	0	14177243	4096	21	471
1678039773	8157297349	5415534	24295547	180803	403	1467992	1637132	0	15864748	3	17	7718100154	0	14215134	4096	21	473
1678039775	8241779496	5471389	24388716	181806	405	1491152	1660292	0	15887980	3	17	7800451249	0	14253141	4096	21	475
1678039777	8324970360	5526394	24484828	182845	407	1491380	1660516	0	15888236	3	17	7876300924	0	14291278	4096	21	477
1678039779	8411174873	5583399	24600510	184101	409	1496839	1665972	0	15893792	3	17	7957861661	0	14329090	4096	21	479
1678039781	8501450126	5643083	24719544	185415	411	1586935	1756064	0	15983728	3	17	8043055101	0	14348226	4096	22	481
1678039783	8587555445	5700012	24832935	186651	413	1470421	1639548	0	15867248	3	17	8126168896	0	14386523	4096	22	483
1678039785	8675607492	5758226	24938433	187797	415	1435659	1604776	0	15832408	3	17	8207108239	0	14424711	4096	22	485
1678039787	8750931470	5808065	25070766	189235	417	1435667	1604776	0	15832408	3	17	8279916569	0	14462530	4096	22	487
1678039789	8838742755	5866114	25191552	190563	419	1436795	1605904	0	15833432	3	17	8362128319	0	14500782	4096	22	489
1678039791	8923741459	5922333	25353919	192349	421	1492124	1661228	0	15888728	3	17	8443293672	0	14538845	4096	22	491
1678039793	9015540829	5983037	25482430	193749	423	1456532	1625636	0	15853164	3	17	8529559630	0	14576705	4096	22	493
1678039795	9106874599	6043445	25635937	195440	425	1440084	1609188	0	15836760	3	17	8613993646	0	14614701	4096	22	495
1678039797	9194479618	6101361	25741377	196578	427	1440240	1609344	0	15836760	3	17	8698086031	0	14652864	4096	22	497
1678039799	9277841189	6156493	25869926	197982	429	1441517	1610616	0	15838040	3	17	8776935025	0	14690983	4096	22	499
1678039801	9378366027	6222946	26003226	199447	431	1490405	1659504	0	15887068	3	17	8876002531	0	14729238	4096	22	501
1678039803	9472923738	6285492	26126840	200805	433	1554526	1723620	0	15951212	3	17	8965434429	0	14767362	4096	22	504
1678039805	9572479396	6351286	26258169	202239	435	1554775	1723864	0	15951212	3	17	9054897041	0	14805317	4096	22	506
1678039807	9668181142	6414550	26371717	203472	437	1576881	1745960	0	15973128	3	17	9143567924	0	14843318	4096	22	508
1678039809	9761371044	6476176	26499043	204860	439	1737859	1906932	0	16134156	3	17	9231487498	0	14881235	4096	22	510
1678039811	9847082460	6532848	26622440	206198	441	1598767	1767836	0	15994812	3	17	9313984741	0	14919310	4096	22	512
1678039813	9938744684	6593457	26745023	207529	443	1449081	1618148	0	15844952	3	17	9398835035	0	14957327	4096	22	515
1678039815	10030240628	6653960	26872507	208922	445	1449117	1618184	0	15844952	3	17	9485174666	0	15014564	4096	22	517
1678039817	10124272327	6716126	27003296	210340	447	1519393	1688460	0	15915432	3	16	9573906210	0	15072164	4096	22	519
1678039819	10210661421	6773264	27112688	211502	449	1454922	1623984	0	15850840	3	17	9655410054	0	15110264	4096	23	521
1678039821	10302220296	6833790	27238408	212887	451	1452311	1621368	0	15848024	3	16	9741794636	0	15148425	4096	23	524
1678039823	10392082594	6893211	27359464	214219	453	1452332	1621384	0	15848024	3	17	9826561713	0	15167476	4096	23	525
1678039825	10482061673	6952716	27500090	215762	455	1452372	1621424	0	15848024	3	16	9911469517	0	15224454	4096	23	528
1678039827	10567621773	7009303	27651682	217435	457	1498500	1667552	0	15894472	3	17	9992176412	0	15243660	4096	23	530
1678039829	10660819542	7070934	27775207	218775	459	1587553	1756600	0	15983612	3	16	10081690668	0	15301003	4096	23	532
1678039831	10738599232	7122383	27912934	220284	461	1462097	1631144	0	15858248	3	17	10153856811	0	15319958	4096	23	534
1678039833	10819951902	7176176	28051950	221816	463	1462097	1631144	0	15858248	3	17	10233183374	0	15358078	4096	23	536
1678039835	10928053549	7247639	28183992	223266	465	1462190	1631232	0	15858248	3	17	10335783450	0	15396394	4096	23	538
1678039837	11024532121	7311430	28312645	224671	467	1476510	1645552	0	15872732	3	17	10424883195	0	15434448	4096	23	540
1678039839	11080385258	7348358	28433901	226026	469	1484978	1654020	0	15881024	3	17	10476590097	0	15453492	4096	23	542
1678039841	11126789155	7379035	28525337	227043	471	1484986	1654028	0	15881024	3	17	10520114109	0	15472544	4096	23	543
1678039843	11182891769	7416132	28602653	227872	473	1493937	1662972	0	15889932	3	17	10572671783	0	15512542	4096	23	544
1678039845	11274238050	7476528	28720079	229144	475	1494533	1663568	0	15890444	3	17	10658854662	0	15550883	4096	23	546
1678039847	11368376239	7538765	28834643	230394	477	1554537	1723572	0	15950692	3	17	10754481532	0	15588916	4096	23	549
1678039849	11465768623	7603160	28966971	231839	479	1481725	1650760	0	15877516	3	17	10842831945	0	15626995	4096	23	551
1678039851	11560700664	7665924	29151093	233901	481	1528229	1697264	0	15924136	3	17	10929121331	0	15665152	4096	23	553
1678039853	11655085455	7728317	29272087	235225	483	1506418	1674764	0	15901288	3	17	11021630848	0	15703307	4096	23	555
1678039855	11729306564	7777401	29370524	236278	485	1523038	1691384	0	15918076	3	17	11088201358	0	15741474	4096	23	557
1678039857	11817830134	7835930	29478891	237450	487	1555382	1723728	0	15950380	3	17	11176704911	0	15779334	4096	24	559
